,mention,obj,prob,pmid
6035,Met,drug,0.992,32703218
6036,5-aminoimidazole-4-carboxamide ribonucleotide,drug,0.9995,32703218
6037,AICAR,drug,0.9995,32703218
6038,KRAS,gene,0.9966,32703218
6039,anti-EGFR antibody,gene,0.8755,32703218
6040,AMPK,gene,0.9946,32703218
6041,myeloid cell leukemia 1,gene,0.996,32703218
6042,Mcl-1,gene,0.9956,32703218
6043,mammalian target of rapamycin,gene,0.8677,32703218
6044,rapamycin,drug,0.99,32703218
6045,mTOR,gene,0.9937,32703218
6046,AMPK,gene,0.9927,32703218
6047,CRC,disease,0.9995,32703218
6048,EGFR,gene,0.9644,32665850
6049,metastatic colorectal cancer,disease,1.0,32665850
6050,Cetuximab,gene,0.811,32665850
6051,panitumumab,gene,0.7847,32665850
6052,epidermal growth factor receptor,gene,0.998,32665850
6053,EGFR,gene,0.993,32665850
6054,metastatic colorectal cancer,disease,1.0,32665850
6055,mCRC,disease,1.0,32665850
6056,KRAS,gene,0.729,32665850
6057,NRAS,gene,0.716,32665850
6058,BRAF,gene,0.609,32665850
6059,HER2,gene,0.9937,32665850
6060,mCRC,disease,0.9995,32665850
6061,EGFR,gene,0.9927,32665850
6062,PIK3CA,gene,0.648,32665850
6063,PTEN,gene,0.6763,32665850
6064,TP53,gene,0.827,32665850
6065,MET,gene,0.6934,32665850
6066,HER3,gene,0.7646,32665850
6067,IRS2,gene,0.792,32665850
6068,FGFR1,gene,0.8115,32665850
6069,MAP2K1,gene,0.997,32665850
6070,insulin growth factor-1,gene,0.994,32665850
6071,Bcl-2-interacting mediator of cell death,gene,0.9956,32665850
6072,mismatch repair-deficient,disease,0.9004,32665850
6073,mCRC,disease,0.9995,32665850
6074,RAS,gene,0.9956,32665850
6075,RAF,gene,0.9985,32665850
6076,mitogen-activated protein kinase,gene,0.9976,32665850
6077,phosphatidylinositol,drug,0.9976,32665850
6078,phosphatidylinositol 3-kinase,gene,0.9946,32665850
6079,Akt,gene,0.993,32665850
6080,mammalian,gene,0.7437,32665850
6081,rapamycin,drug,0.999,32665850
6082,EGFR,gene,0.8755,32665850
6083,KRAS,DNA,0.8784,32664155
6084,KRAS mutation,gene,0.934,32664155
6085,colorectal cancer,disease,1.0,32664155
6086,plasma,cell_type,0.534,32664155
6087,KRAS,gene,0.8384,32664155
6088,cetuximab,gene,0.859,32664155
6089,panitumumab,gene,0.8013,32664155
6090,colorectal cancer,disease,1.0,32664155
6091,Metastatic colorectal cancer,disease,1.0,32664155
6092,tumor,disease,0.9985,32664155
6093,KRAS,DNA,0.8335,32664155
6094,KRAS mutation,gene,0.9736,32664155
6095,plasma,cell_type,0.506,32664155
6096,KRAS mutation,gene,0.731,32664155
6097,plasma,cell_type,0.533,32664155
6098,colorectal cancer,disease,1.0,32664155
6099,PARTICIPANTS,species,0.887,32664155
6100,KRAS mutation,gene,0.6377,32664155
6101,plasma samples,cell_type,0.664,32664155
6102,KRAS,DNA,0.8364,32664155
6103,KRAS mutation,gene,0.962,32664155
6104,Cancer,disease,0.8564,32655959
6105,Chemorefractory,disease,0.5664,32655959
6106,Metastatic Colorectal Cancer,disease,0.9565,32655959
6107,cecal cancer,disease,1.0,32655959
6108,cecal carcinoma,disease,1.0,32655959
6109,aspirin,drug,0.9966,32655959
6110,cerebral infarction,disease,1.0,32655959
6111,anti-vascular endothelial growth factor (receptor) antibody,gene,0.9175,32655959
6112,regorafenib,drug,0.9126,32655959
6113,cetuximab,gene,0.758,32655959
6114,trifluridine,drug,0.9966,32655959
6115,tipiracil,drug,0.997,32655959
6116,cancer,disease,1.0,32655959
6117,5-fluorouracil,drug,0.999,32655959
6118,anti-epidermal growth factor receptor,gene,0.9277,32655959
6119,EGFR,gene,0.99,32655959
6120,panitumumab,gene,0.5674,32655959
6121,metastatic colorectal cancer,disease,1.0,32655959
6122,Multi-RTK,gene,0.693,32646879
6123,Tumor Cell,cell_type,0.6294,32646879
6124,Tumor,disease,0.9585,32646879
6125,Receptor tyrosine kinase,gene,0.9976,32646879
6126,tyrosine,drug,0.9526,32646879
6127,RTK,gene,0.997,32646879
6128,tumor,disease,1.0,32646879
6129,PI3K,gene,0.9985,32646879
6130,AKT,gene,0.994,32646879
6131,KRAS,gene,0.94,32646879
6132,ERK,gene,0.992,32646879
6133,oncogenic RTKs,gene,0.655,32646879
6134,hepatocyte growth factor receptor,gene,0.902,32646879
6135,MET,gene,0.997,32646879
6136,epidermal growth factor receptor,gene,0.9946,32646879
6137,EGFR,gene,0.9946,32646879
6138,human epidermal growth factor receptor 2,gene,0.9966,32646879
6139,HER2,gene,0.9917,32646879
6140,tumor,disease,1.0,32646879
6141,RTK,gene,0.9907,32646879
6142,renal cell carcinoma,disease,1.0,32646879
6143,RCC,disease,1.0,32646879
6144,PDX,cell_line,0.556,32646879
6145,zirconium-89,drug,0.9893,32646879
6146,89Zr,drug,0.996,32646879
6147,RTKs,gene,0.848,32646879
6148,panitumumab,gene,0.8496,32646879
6149,trastuzumab,gene,0.9243,32646879
6150,MET,gene,0.996,32646879
6151,EGFR,gene,0.977,32646879
6152,HER2 protein,gene,0.975,32646879
6153,cetuximab,gene,0.777,32646879
6154,INC280,drug,0.9883,32646879
6155,trametinib,drug,0.9985,32646879
6156,Cetuximab,gene,0.8784,32646879
6157,tumor,disease,0.999,32646879
6158,RTK protein,gene,0.8726,32646879
6159,tumor,disease,0.925,32646879
6160,MET,gene,0.4968,32646879
6161,MEK,gene,0.992,32646879
6162,tumor,disease,0.9985,32646879
6163,RTK,gene,0.9644,32646879
6164,RTK,gene,0.9834,32646879
6165,RTK,gene,0.9927,32646879
6166,tumor,disease,1.0,32646879
6167,Cicatricial ectropion,disease,1.0,32642599
6168,madarosis,disease,0.9995,32642599
6169,panitumumab,gene,0.886,32642599
6170,cicatricial ectropion,disease,1.0,32642599
6171,madarosis,disease,1.0,32642599
6172,anti-epidermal growth factor receptor,gene,0.94,32642599
6173,panitumumab,gene,0.849,32642599
6174,man,species,0.8755,32642599
6175,metastatic colorectal cancer,disease,1.0,32642599
6176,cicatricial ectropion,disease,1.0,32642599
6177,madarosis,disease,1.0,32642599
6178,panitumumab,gene,0.6978,32642599
6179,anti-epidermal growth factor receptor,gene,0.9,32642599
6180,metastatic colorectal cancer,disease,0.991,32642599
6181,panitumumab,gene,0.85,32642599
6182,patients,species,0.9683,32642599
6183,anti-epidermal growth factor receptor,gene,0.9688,32642599
6184,anti-EGFR,gene,0.9917,32642599
6185,Panitumumab,gene,0.805,32631788
6186,Patients,species,0.9595,32631788
6187,panitumumab,gene,0.881,32631788
6188,patients,species,0.9644,32631788
6189,cetuximab,gene,0.9497,32631788
6190,metastatic colorectal cancer,disease,1.0,32631788
6191,mCRC,disease,1.0,32631788
6192,PATIENTS,species,0.9536,32631788
6193,patients,species,0.9834,32631788
6194,RAS,gene,0.6807,32631788
6195,renin,gene,0.9976,32631788
6196,mCRC,disease,0.994,32631788
6197,cetuximab,gene,0.7695,32631788
6198,Panitumumab,gene,0.8286,32631788
6199,patients,species,0.987,32631788
6200,KRAS,DNA,0.8096,32631788
6201,KRAS,gene,0.9966,32631788
6202,Kirsten rat sarcoma viral oncogene,gene,0.996,32631788
6203,RAS,DNA,0.5796,32631788
6204,patients,species,0.9707,32631788
6205,cetuximab,gene,0.772,32631788
6206,patients,species,0.982,32631788
6207,patients,species,0.9717,32631788
6208,patients,species,0.9854,32631788
6209,patients,species,0.994,32631788
6210,patients,species,0.991,32631788
6211,rash,disease,0.978,32631788
6212,panitumumab,gene,0.749,32631788
6213,patients,species,0.98,32631788
6214,cetuximab,gene,0.94,32631788
6215,RAS,gene,0.9937,32631788
6216,mCRC,disease,0.8623,32631788
6217,RAS,gene,0.625,32623288
6218,metastatic colorectal cancer,disease,0.84,32623288
6219,panitumumab,gene,0.91,32623288
6220,metastatic colorectal cancer,disease,1.0,32623288
6221,mCRC,disease,1.0,32623288
6222,panitumumab,gene,0.9453,32623288
6223,panitumumab,gene,0.955,32623288
6224,FOLFOX,drug,0.8804,32623288
6225,panitumumab,gene,0.922,32623288
6226,5-FU,drug,0.993,32623288
6227,RAS,gene,0.641,32623288
6228,mCRC,disease,0.931,32623288
6229,Cancer,disease,0.8164,32623288
6230,QLQ,DNA,0.655,32623288
6231,EORTC QLQ-CR29,DNA,0.4746,32623288
6232,fatigue,disease,0.9995,32623288
6233,nausea/vomiting,disease,0.766,32623288
6234,appetite loss,disease,0.9995,32623288
6235,diarrhoea,disease,1.0,32623288
6236,QLQ,DNA,0.536,32623288
6237,dry mouth,disease,1.0,32623288
6238,hair loss,disease,0.9937,32623288
6239,faecal incontinence,disease,1.0,32623288
6240,sore skin,disease,1.0,32623288
6241,RAS,gene,0.624,32623288
6242,mCRC,disease,0.9907,32623288
6243,oxaliplatin,drug,1.0,32623288
6244,EGFRs,gene,0.754,32623288
6245,oxaliplatin,drug,0.9995,32623288
6246,Metastatic Colorectal Cancer,disease,1.0,32612957
6247,mCRC,disease,1.0,32612957
6248,adenocarcinoma in the right and left colo-rectum,disease,1.0,32612957
6249,tumor,disease,0.967,32612957
6250,CRC,disease,0.997,32612957
6251,metastatic colorectal cancer,disease,1.0,32612957
6252,metastatic colorectal cancer,disease,0.977,32612957
6253,Patients,species,0.989,32609305
6254,patients,species,0.9883,32609305
6255,epidermal growth factor receptor,gene,0.998,32609305
6256,EGFRi,gene,0.9854,32609305
6257,Panitumumab,gene,0.8853,32609305
6258,doxycycline hyclate,drug,0.999,32609305
6259,EGFRi,gene,0.985,32609305
6260,PARTICIPANTS,species,0.621,32609305
6261,patients,species,0.985,32609305
6262,cetuximab,gene,0.66,32609305
6263,Panitumumab,gene,0.8794,32609305
6264,Skin Toxicities,disease,0.837,32609305
6265,rash,disease,1.0,32609305
6266,rash,disease,0.997,32609305
6267,cetuximab,gene,0.8447,32609305
6268,patients,species,0.9795,32609305
6269,men,species,0.939,32609305
6270,cetuximab,gene,0.8164,32609305
6271,patients,species,0.9897,32609305
6272,men,species,0.9707,32609305
6273,cetuximab,gene,0.751,32609305
6274,patients,species,0.9966,32609305
6275,patients,species,0.9966,32609305
6276,Dana,cell_line,0.4714,32609305
6277,cetuximab,gene,0.893,32609305
6278,patients,species,0.9927,32609305
6279,patients,species,0.9937,32609305
6280,tetracycline,drug,0.9985,32609305
6281,rash,disease,0.995,32609305
6282,Patients,species,0.9614,32609305
6283,rash,disease,0.9985,32609305
6284,rash,disease,0.999,32609305
6285,cetuximab,gene,0.9224,32609305
6286,patients,species,0.9897,32609305
6287,EGFRi,gene,0.95,32609305
6288,rash,disease,0.8457,32609305
6289,Panitumumab,gene,0.98,32606015
6290,5-Aminolevulinic Acid,drug,0.9995,32606015
6291,Glioblastoma Multiforme,disease,1.0,32606015
6292,glioblastoma,disease,1.0,32606015
6293,GBM,disease,1.0,32606015
6294,5-ALA,drug,0.999,32606015
6295,brain tumor,disease,1.0,32606015
6296,tumor,disease,0.9956,32606015
6297,5-ALA,drug,0.9985,32606015
6298,panitumumab,gene,0.9106,32606015
6299,patient-derived GBM xenograft model,cell_line,0.598,32606015
6300,GBM,disease,0.997,32606015
6301,nude mice,species,0.5513,32606015
6302,5-ALA,drug,0.999,32606015
6303,panitumumab,gene,0.9062,32606015
6304,5-ALA,drug,0.999,32606015
6305,panitumumab,gene,0.927,32606015
6306,tumor,disease,0.9946,32606015
6307,Panitumumab,gene,0.92,32606015
6308,5-ALA,drug,0.999,32606015
6309,5-ALA,drug,0.9995,32606015
6310,panitumumab,gene,0.9697,32606015
6311,Panitumumab,gene,0.961,32606015
6312,tumor,disease,0.9976,32606015
6313,5-ALA,drug,0.999,32606015
6314,panitumumab,gene,0.971,32606015
6315,5-ALA,drug,0.999,32606015
6316,panitumumab,gene,0.9805,32606015
6317,GBM,disease,1.0,32606015
6318,panitumumab,gene,0.9795,32606015
6319,GBM,disease,1.0,32606015
6320,5-ALA,drug,0.998,32606015
6321,Panitumumab,gene,0.9067,32605298
6322,Cetuximab,gene,0.92,32605298
6323,Colorectal Cancer,disease,1.0,32605298
6324,Bevacizumab,gene,0.882,32605298
6325,ASPECCT,DNA,0.525,32605298
6326,panitumumab,gene,0.9146,32605298
6327,cetuximab,gene,0.8496,32605298
6328,wild-,disease,0.8623,32605298
6329,metastatic colorectal cancer,disease,0.9463,32605298
6330,bevacizumab,gene,0.5864,32605298
6331,panitumumab,gene,0.913,32605298
6332,cetuximab,gene,0.8174,32605298
6333,irinotecan,drug,0.9985,32605298
6334,WJOG6510G,drug,0.9956,32605298
6335,panitumumab,gene,0.9033,32605298
6336,cetuximab,gene,0.9053,32605298
6337,panitumumab,gene,0.9385,32605298
6338,cetuximab,gene,0.8223,32605298
6339,Panitumumab,gene,0.5522,32605298
6340,cetuximab,gene,0.7905,32605298
6341,bevacizumab,gene,0.6865,32605298
6342,ASPECCT,DNA,0.545,32605298
6343,KRAS mutation,gene,0.77,32590745
6344,cell-free DNA,DNA,0.704,32590745
6345,cell-free,RNA,0.4858,32590745
6346,colorectal cancer,disease,1.0,32590745
6347,Cetuximab,gene,0.829,32590745
6348,panitumumab,gene,0.9097,32590745
6349,metastatic colorectal cancer,disease,0.9985,32590745
6350,KRAS,gene,0.861,32590745
6351,Tumor,disease,0.999,32590745
6352,cancer,disease,1.0,32590745
6353,tumor,disease,1.0,32590745
6354,tumor,disease,1.0,32590745
6355,KRAS,DNA,0.8457,32590745
6356,KRAS mutation,gene,0.98,32590745
6357,colorectal cancer,disease,1.0,32590745
6358,cell-free DNA,DNA,0.56,32590745
6359,cell,RNA,0.549,32590745
6360,tumor,disease,1.0,32590745
6361,KRAS mutation,gene,0.6763,32590745
6362,colorectal cancer,disease,1.0,32590745
6363,metastatic and non-metastatic colorectal cancer,disease,1.0,32590745
6364,panitumumab,gene,0.948,32580916
6365,capecitabine,drug,0.9985,32580916
6366,patients,species,0.987,32580916
6367,metastatic colorectal cancer,disease,1.0,32580916
6368,mCRC,disease,1.0,32580916
6369,patients,species,0.969,32580916
6370,panitumumab,gene,0.905,32580916
6371,capecitabine,drug,0.999,32580916
6372,patients,species,0.876,32580916
6373,RAS,gene,0.832,32580916
6374,mCRC,disease,0.9854,32580916
6375,PATIENTS,species,0.953,32580916
6376,Patients,species,0.982,32580916
6377,panitumumab,gene,0.893,32580916
6378,capecitabine,drug,0.997,32580916
6379,patients,species,0.961,32580916
6380,women,species,0.936,32580916
6381,patients,species,0.9653,32580916
6382,patients,species,0.9873,32580916
6383,panitumumab,gene,0.9673,32580916
6384,capecitabine,drug,0.9985,32580916
6385,skin,disease,0.6904,32580916
6386,panitumumab,gene,0.965,32580916
6387,capecitabine,drug,0.9985,32580916
6388,patients,species,0.942,32580916
6389,WT RAS,gene,0.966,32580916
6390,mCRC,disease,0.9995,32580916
6391,Head and Neck Squamous Cell Carcinoma,disease,0.999,32569853
6392,patients,species,0.98,32569853
6393,R,disease,1.0,32569853
6394,HNSCC,disease,0.604,32569853
6395,PD-1,gene,0.985,32569853
6396,PDL-1,gene,0.994,32569853
6397,R/M HNSCC,disease,0.976,32569853
6398,platinum,drug,0.9985,32569853
6399,PD-L11,gene,0.997,32569853
6400,tumours,disease,0.9966,32569853
6401,methotrexate,drug,0.999,32569853
6402,cetuximab,gene,0.8105,32569853
6403,panitumumab,gene,0.6294,32569853
6404,platinum,drug,0.9995,32569853
6405,PD-1,gene,0.994,32569853
6406,PD-L1,gene,0.9985,32569853
6407,R,disease,0.7715,32569853
6408,EGFR,gene,0.9917,32569853
6409,bevacizumab,gene,0.787,32569154
6410,cetuximab,gene,0.7993,32569154
6411,bevacizumab,gene,0.8047,32569154
6412,cetuximab,gene,0.9146,32569154
6413,panitumumab,gene,0.8345,32569154
6414,patients,species,0.98,32569154
6415,colorectal carcinoma,disease,1.0,32569154
6416,bevacizumab,gene,0.959,32569154
6417,cetuximab,gene,0.947,32569154
6418,panitumumab,gene,0.9546,32569154
6419,patients,species,0.9575,32569154
6420,colorectal cancer,disease,0.9614,32569154
6421,PATIENTS,species,0.9785,32569154
6422,bevacizumab,gene,0.85,32569154
6423,cetuximab,gene,0.937,32569154
6424,panitumumab,gene,0.886,32569154
6425,FAEs,disease,0.7905,32569154
6426,patients,species,0.975,32569154
6427,FAEs,disease,0.518,32569154
6428,bevacizumab,gene,0.945,32569154
6429,cetuximab,gene,0.937,32569154
6430,panitumumab,gene,0.952,32569154
6431,bevacizumab,gene,0.9185,32569154
6432,cetuximab,gene,0.8105,32569154
6433,panitumumab,gene,0.843,32569154
6434,FAEs,disease,0.564,32569154
6435,bevacizumab,gene,0.9453,32569154
6436,cetuximab,gene,0.925,32569154
6437,panitumumab,gene,0.914,32569154
6438,patients,species,0.9697,32569154
6439,colorectal carcinoma,disease,1.0,32569154
6440,Vitamin K1,drug,0.999,32541171
6441,Cetuximab,gene,0.931,32541171
6442,Panitumumab,gene,0.8213,32541171
6443,Acneiform Eruptions,disease,0.991,32541171
6444,anti-epidermal growth factor receptor,gene,0.9126,32541171
6445,EGFR,gene,0.9805,32541171
6446,vitamin K1,drug,0.9995,32541171
6447,VK1,drug,0.9966,32541171
6448,acneiform eruptions,disease,1.0,32541171
6449,anti-EGFR antibody,gene,0.9785,32541171
6450,VK1,drug,0.998,32541171
6451,acneiform,disease,0.9995,32541171
6452,acneiform eruptions,disease,0.9995,32541171
6453,acneiform eruptions,disease,0.9214,32541171
6454,acneiform eruptions,disease,1.0,32541171
6455,cetuximab,gene,0.8936,32541171
6456,panitumumab,gene,0.892,32541171
6457,VK1,gene,0.991,32541171
6458,skin lesions,disease,1.0,32541171
6459,ErbB1,gene,0.9956,32531343
6460,primary afferent nociceptors,cell_type,0.847,32531343
6461,hypersensitivity,disease,0.9995,32531343
6462,neuropathic pain,disease,0.994,32531343
6463,neuropathic pain,disease,1.0,32531343
6464,epidermal growth factor receptor,gene,0.997,32531343
6465,EGFRIs,gene,0.9663,32531343
6466,primary sensory neurons,cell_type,0.809,32531343
6467,EGFRIs,gene,0.9775,32531343
6468,anti-EGFR antibodies,gene,0.9844,32531343
6469,cetuximab,gene,0.5713,32531343
6470,panitumumab,gene,0.8164,32531343
6471,EGFRIs,gene,0.9595,32531343
6472,neuropathic pain,disease,0.9995,32531343
6473,EGFR,gene,0.9946,32531343
6474,ErbB1 protein,gene,0.981,32531343
6475,small nociceptive afferent neurons,cell_type,0.819,32531343
6476,ErbB family members,gene,0.9844,32531343
6477,ErbB1,gene,0.9893,32531343
6478,ErbB2,gene,0.9937,32531343
6479,ErbB3,gene,0.9927,32531343
6480,ErbB4,gene,0.9917,32531343
6481,ErbB1,gene,0.991,32531343
6482,nociceptors,cell_type,0.805,32531343
6483,ErbB1,gene,0.9917,32531343
6484,ErbB2,gene,0.9863,32531343
6485,ErbB1,gene,0.997,32531343
6486,ErbB2,gene,0.9937,32531343
6487,EGF,gene,0.993,32531343
6488,hypersensitivity,disease,0.8877,32531343
6489,nerve injury,disease,0.942,32531343
6490,ErbB1,gene,0.9917,32531343
6491,ErbB2,gene,0.9893,32531343
6492,ErbB1,gene,0.987,32531343
6493,neuropathic pain,disease,1.0,32531343
6494,Src tyrosine kinase,gene,0.9717,32531343
6495,tyrosine,drug,0.9946,32531343
6496,neuroinflammation,disease,0.9995,32531343
6497,ErbB1,gene,0.985,32531343
6498,neuropathic pain,disease,1.0,32531343
6499,ErbB1,gene,0.988,32531343
6500,PI 3-kinase,gene,0.995,32531343
6501,Akt,gene,0.9844,32531343
6502,Akt,gene,0.9883,32531343
6503,analgesia,disease,0.807,32531343
6504,Akt,gene,0.9966,32531343
6505,Akt,gene,0.995,32531343
6506,AS160,gene,0.995,32531343
6507,neuropathic pain,disease,1.0,32531343
6508,ErbB1,gene,0.9966,32531343
6509,ErbB2,gene,0.999,32531343
6510,Akt,gene,0.9824,32531343
6511,AS160,gene,0.5166,32531343
6512,LRP1,gene,0.971,32531343
6513,hyperexcitability,disease,1.0,32531343
6514,Nav1,gene,0.501,32531343
6515,Nav1,gene,0.916,32531343
6516,Cav1,gene,0.4802,32531343
6517,ErbB1,gene,0.9893,32531343
6518,Akt,gene,0.9688,32531343
6519,ErbB1,gene,0.9897,32531343
6520,neuropathic pain,disease,1.0,32531343
6521,neuronal,cell_type,0.509,32531343
6522,hyperexcitability,disease,1.0,32531343
6523,ErbB1,gene,0.9956,32531343
6524,ErbB2,gene,0.996,32531343
6525,neuropathic pain,disease,1.0,32531343
6526,panitumumab,gene,0.932,32526634
6527,irinotecan,drug,0.9985,32526634
6528,cetuximab,gene,0.931,32526634
6529,irinotecan,drug,0.9985,32526634
6530,KRAS,gene,0.643,32526634
6531,fluoropyrimidine,drug,0.9985,32526634
6532,irinotecan,drug,0.999,32526634
6533,oxaliplatin,drug,0.9995,32526634
6534,WJOG,cell_line,0.5137,32526634
6535,Cetuximab,gene,0.9194,32526634
6536,irinotecan,drug,0.998,32526634
6537,irinotecan,drug,0.9995,32526634
6538,metastatic colorectal cancer,disease,1.0,32526634
6539,mCRC,disease,1.0,32526634
6540,panitumumab,gene,0.9478,32526634
6541,irinotecan,drug,0.9976,32526634
6542,PATIENTS,species,0.9443,32526634
6543,wild-type KRAS exon 2,gene,0.7803,32526634
6544,mCRC,disease,0.9966,32526634
6545,fluorouracil,drug,0.9976,32526634
6546,oxaliplatin,drug,0.9995,32526634
6547,irinotecan,drug,0.9976,32526634
6548,panitumumab,gene,0.9673,32526634
6549,irinotecan,drug,0.9985,32526634
6550,panitumumab,gene,0.8677,32526634
6551,cetuximab,gene,0.952,32526634
6552,irinotecan,drug,0.9985,32526634
6553,panitumumab,gene,0.9346,32526634
6554,cetuximab,gene,0.8594,32526634
6555,bevacizumab,gene,0.857,32526634
6556,panitumumab,gene,0.902,32526634
6557,cetuximab,gene,0.8677,32526634
6558,hypomagnesaemia,disease,1.0,32526634
6559,panitumumab,gene,0.95,32526634
