,mention,obj,prob,pmid
11477,mice,species,0.9126,35166871
11478,TAMs,cell_type,0.803,35166871
11479,tumor-associated granulocytic cells,cell_type,0.9097,35166871
11480,tumor,disease,0.9644,35166871
11481,ID8,cell_line,0.5317,35166871
11482,epithelial ovarian cancer,disease,1.0,35166871
11483,VSSP,drug,0.9526,35166871
11484,TAMs,cell_type,0.4363,35166871
11485,TAMs,cell_type,0.7847,35166871
11486,peritoneal inflammation,disease,0.9785,35166871
11487,granulocytes,cell_type,0.7666,35166871
11488,monocytes,cell_type,0.4705,35166871
11489,inflammatory monocytic cells,cell_line,0.5073,35166871
11490,TAMs,cell_type,0.748,35166871
11491,granulocytic cells,cell_type,0.662,35166871
11492,CD8,cell_line,0.691,35166871
11493,CD8(+) T cell,gene,0.8916,35166871
11494,anti-PD-1,gene,0.7607,35166871
11495,tumor,disease,1.0,35166871
11496,mice,species,0.9106,35166871
11497,VSSP,gene,0.9287,35166871
11498,TAMs,cell_type,0.8413,35166871
11499,patients,species,0.8774,35166871
11500,metastatic ovarian cancer,disease,1.0,35166871
11501,healthy donor neutrophils,cell_type,0.6104,35166871
11502,patients,species,0.949,35166871
11503,ovarian cancer,disease,1.0,35166871
11504,myeloid,cell_type,0.8857,35166871
11505,tumor,disease,0.99,35166871
11506,Myeloid Cell,cell_type,0.874,35159363
11507,Cancers,disease,1.0,35159363
11508,Tumor,disease,0.9985,35159363
11509,tumor,disease,0.9995,35159363
11510,immune cell,cell_type,0.833,35159363
11511,tumor cells,cell_type,0.86,35159363
11512,tumor,disease,0.9937,35159363
11513,cancer,disease,1.0,35159363
11514,tumor,disease,0.99,35159363
11515,immune cells,cell_type,0.8447,35159363
11516,myeloid cells,cell_type,0.9194,35159363
11517,cancer,disease,1.0,35159363
11518,patients,species,0.996,35159363
11519,Myeloid Suppressor Cells,cell_type,0.942,35158779
11520,Cancer,disease,1.0,35158779
11521,tumor,disease,1.0,35158779
11522,immune cells,cell_type,0.9116,35158779
11523,patients,species,0.9814,35158779
11524,advanced malignancies,disease,1.0,35158779
11525,PD1,gene,0.967,35158779
11526,PD-L1,gene,0.998,35158779
11527,CTLA4,gene,0.687,35158779
11528,patients,species,0.9653,35158779
11529,cancer cells,cell_type,0.8267,35158779
11530,cancer,disease,0.995,35158779
11531,tumor,disease,1.0,35158779
11532,infiltrating myeloid cells,cell_type,0.6626,35158779
11533,heterogeneous myeloid populations,cell_type,0.672,35158779
11534,tumors,disease,1.0,35158779
11535,major myeloid subsets,cell_type,0.7866,35158779
11536,Tumor-associated macrophages,cell_type,0.69,37724296
11537,Tumor,disease,0.763,37724296
11538,dendritic cells,cell_type,0.8955,37724296
11539,neutrophils,cell_type,0.7354,37724296
11540,Tumor-associated myeloid cells,cell_type,0.755,37724296
11541,Tumor,disease,0.6724,37724296
11542,heterogeneous cell populations,cell_type,0.5005,37724296
11543,tumor,disease,0.998,37724296
11544,tumor,disease,1.0,37724296
11545,myeloid cell subtypes,cell_type,0.849,37724296
11546,cancer,disease,1.0,37724296
11547,myeloid cells,cell_line,0.771,37724296
11548,tumor cells,cell_type,0.837,37724296
11549,tumor,disease,0.9985,37724296
11550,myeloid cells,cell_type,0.574,37724296
11551,tumor,disease,1.0,37724296
11552,myeloid cells,cell_type,0.8716,37724296
11553,cancer,disease,1.0,37724296
11554,tumor,disease,0.9966,35140221
11555,cancer,disease,1.0,35140221
11556,pancreatic ductal adenocarcinoma,disease,1.0,35140221
11557,Innate immune cells,cell_type,0.923,35140221
11558,tumor,disease,0.997,35140221
11559,yeast,species,0.9697,35140221
11560,CCR2,gene,0.9946,35140221
11561,monocytes,cell_type,0.814,35140221
11562,macrophages,cell_type,0.575,35140221
11563,tumor cells,cell_type,0.856,35140221
11564,tumor,disease,0.989,35140221
11565,pancreatic tumor cells,cell_type,0.6514,35140221
11566,pancreatic tumor,disease,1.0,35140221
11567,pancreatic ductal adenocarcinoma,disease,1.0,35140221
11568,mice,species,0.984,35140221
11569,tumor,disease,0.9893,35140221
11570,cancer,disease,1.0,35140221
11571,human,species,0.9766,35140215
11572,glioma,disease,1.0,35140215
11573,immune cells,cell_type,0.9033,35140215
11574,S100A4,gene,0.99,35140215
11575,GBM,disease,1.0,35140215
11576,immune infiltrates,cell_type,0.8525,35140215
11577,gliomas,disease,1.0,35140215
11578,human,species,0.9854,35140215
11579,"glioma, immune, and other stromal cells",cell_type,0.654,35140215
11580,glioma,disease,1.0,35140215
11581,immune infiltrates,cell_type,0.851,35140215
11582,myeloid cell subtypes,cell_line,0.89,35140215
11583,glioma,disease,1.0,35140215
11584,patient,species,0.9854,35140215
11585,S100A4,gene,0.9883,35140215
11586,immune,cell_line,0.5034,35140215
11587,immune suppressive T and myeloid cells,cell_type,0.867,35140215
11588,GBM,disease,1.0,35140215
11589,S100a4,gene,0.996,35140215
11590,non-cancer cells,cell_type,0.6533,35140215
11591,glioma,disease,1.0,35140215
11592,glioma-associated immune cells,cell_type,0.8506,35140215
11593,glioma,disease,0.9897,35140215
11594,cancer,disease,0.9995,35140215
11595,FSTL1,gene,0.994,35140065
11596,liver fibrosis,disease,0.9575,35140065
11597,macrophage,cell_type,0.74,35140065
11598,Follistatin-like protein 1,gene,0.9985,35140065
11599,FSTL1,gene,0.993,35140065
11600,macrophage,cell_type,0.6807,35140065
11601,liver fibrosis,disease,0.9995,35140065
11602,macrophage FSTL1,gene,0.8564,35140065
11603,liver fibrosis,disease,0.9995,35140065
11604,human,species,0.994,35140065
11605,patients,species,0.9727,35140065
11606,liver fibrosis,disease,1.0,35140065
11607,fibrosis,disease,0.985,35140065
11608,FSTL1,gene,0.561,35140065
11609,FSTL1,gene,0.9897,35140065
11610,mice,species,0.9556,35140065
11611,macrophage FSTL1,gene,0.9272,35140065
11612,liver fibrosis,disease,1.0,35140065
11613,carbon tetrachloride,drug,1.0,35140065
11614,methionine,drug,0.9995,35140065
11615,choline,drug,0.9995,35140065
11616,FSTL1,gene,0.9854,35140065
11617,macrophages,cell_type,0.8657,35140065
11618,fibrotic livers,disease,0.996,35140065
11619,humans,species,0.9873,35140065
11620,mice,species,0.961,35140065
11621,Myeloid-specific FSTL1 deficiency,disease,0.948,35140065
11622,FSTL1,gene,0.9307,35140065
11623,liver fibrosis,disease,1.0,35140065
11624,FSTL1,gene,0.9976,35140065
11625,mice,species,0.9453,35140065
11626,liver fibrosis,disease,1.0,35140065
11627,monocytes,cell_type,0.8677,35140065
11628,/,cell_type,0.481,35140065
11629,macrophages,cell_type,0.581,35140065
11630,neutrophils,cell_type,0.71,35140065
11631,FSTL1(M-KO) macrophages,cell_line,0.9404,35140065
11632,FSTL1,gene,0.995,35140065
11633,M,cell_type,0.45,35140065
11634,nuclear factor kappa B,gene,0.854,35140065
11635,FK,gene,,35140065
11636,FSTL1,gene,0.995,35140065
11637,pyruvate,drug,0.9985,35140065
11638,pyruvate kinase M2,gene,0.993,35140065
11639,PKM2,gene,0.9917,35140065
11640,FSTL1,gene,0.9917,35140065
11641,PKM2,gene,0.99,35140065
11642,PKM2,gene,0.9937,35140065
11643,PKM2,gene,0.995,35140065
11644,M1,cell_line,,35140065
11645,PKM2,gene,0.993,35140065
11646,DASA-58,drug,0.896,35140065
11647,FSTL1,gene,0.9907,35140065
11648,Macrophage,cell_type,0.4622,35140065
11649,liver fibrosis,disease,1.0,35140065
11650,PKM2,gene,0.9937,35140065
11651,macrophages,cell_type,,35140065
11652,EP4,gene,0.9854,35137101
11653,tumor,disease,0.999,35137101
11654,anti-PD-1,gene,0.893,35137101
11655,Prostaglandin E2,drug,0.9995,35137101
11656,PGE2,drug,0.9995,35137101
11657,cyclooxygenase,gene,0.9375,35137101
11658,COX,gene,0.9814,35137101
11659,tumors,disease,1.0,35137101
11660,surrounding stromal cells,cell_type,0.7197,35137101
11661,tumor,disease,1.0,35137101
11662,tumor,disease,0.9854,35137101
11663,PGE2,drug,0.999,35137101
11664,tumor,disease,1.0,35137101
11665,Ptgs2-deficient 3LL lung adenocarcinoma cell line,cell_line,0.9404,35137101
11666,Ptgs2,gene,0.9927,35137101
11667,natural killer,cell_type,0.4946,35137101
11668,NK) cell,cell_type,0.5684,35137101
11669,polymorphonuclear leukocyte-myeloid-derived suppressor cells,cell_type,0.6245,35137101
11670,PMN-MDSCs,cell_type,0.712,35137101
11671,tumor-associated macrophages,cell_type,0.854,35137101
11672,tumor,disease,0.9746,35137101
11673,TAMs,cell_type,0.7227,35137101
11674,ONO-AE3-208,drug,0.9995,35137101
11675,EP4i,gene,0.977,35137101
11676,EP4,gene,0.985,35137101
11677,PGE2,drug,0.999,35137101
11678,PGE2 receptor,gene,0.9644,35137101
11679,anti-PD-1 antibody,gene,0.929,35137101
11680,EP4i,gene,0.961,35137101
11681,anti-PD-1 antibody,gene,0.9844,35137101
11682,tumor,disease,0.9873,35137101
11683,fatty acid,drug,0.9707,35137101
11684,EP4i,gene,0.9204,35137101
11685,IFN,gene,0.995,35137101
11686,NK cells,cell_type,0.8887,35137101
11687,T cells,cell_type,0.799,35137101
11688,M2-like,cell_line,0.6626,35137101
11689,M1-like macrophages,cell_line,0.7173,35137101
11690,TAMs,cell_line,0.724,35137101
11691,anti-PD-1 antibody,gene,0.904,35137101
11692,CD8 T,cell_line,0.7188,35137101
11693,CD8 T-cell,cell_type,0.708,35137101
11694,CD8,gene,0.917,35137101
11695,IFN,gene,0.987,35137101
11696,Tumor,disease,0.9995,35137101
11697,EP4i,gene,0.9565,35137101
11698,anti-PD-1 antibody,gene,0.936,35137101
11699,tumor,disease,0.8223,35137101
11700,EP4i,gene,0.9604,35137101
11701,tumors,disease,1.0,35137101
11702,EP4i,gene,0.9683,35137101
11703,anti-PD-1 antibody,gene,0.94,35137101
11704,IFN,gene,0.9775,35137101
11705,NK cells,cell_type,0.683,35137101
11706,TAMs,cell_type,0.495,35137101
11707,M1,cell_type,0.7964,35137101
11708,tumor,disease,1.0,35137101
11709,acute myeloid leukemia,disease,1.0,35124146
11710,hematologic malignancies,disease,1.0,35124146
11711,acute myeloid leukemia,disease,1.0,35124146
11712,AML,disease,1.0,35124146
11713,CRISPR,DNA,0.4883,35124146
11714,induced pluripotent stem (iPS) cell,cell_line,0.955,35124146
11715,somatic cells,cell_type,0.653,35124146
11716,hematologic malignancies,disease,1.0,35124146
11717,AML,disease,0.999,35124146
11718,iPS cells,cell_line,0.973,35124146
11719,stem cell,cell_type,0.859,35124146
11720,Human AML-iPS cells,cell_line,0.9404,35124146
11721,Human,species,0.9795,35124146
11722,human iPS cells,cell_line,0.903,35124146
11723,human,species,0.9746,35124146
11724,iPS cells,cell_type,0.6587,35124146
11725,TP53-mutant AML,disease,0.996,35124146
11726,TP53-mutant,gene,0.6724,35124146
11727,AML,disease,1.0,35124146
11728,hematopoietic cells,cell_type,0.677,35124146
11729,AML,disease,1.0,35124146
11730,innate myeloid,cell_line,0.544,35115374
11731,innate myeloid and lymphoid cells,cell_type,0.914,35115374
11732,hematopoietic progenitors,cell_type,0.832,35115374
11733,stem cells,cell_type,0.8574,35115374
11734,innate leukocytes,cell_type,0.8467,35115374
11735,leukocyte,cell_type,0.87,35115374
11736,chronic diseases,disease,0.9956,35115374
11737,atherosclerosis,disease,1.0,35115374
11738,Alzheimer&#x27;s disease,disease,1.0,35115374
11739,Mesencephalic astrocyte-derived neurotrophic factor,gene,0.9976,35110525
11740,macrophages,cell_type,0.7563,35110525
11741,Acetaminophen,drug,1.0,35110525
11742,APAP,drug,0.9995,35110525
11743,AILI,disease,0.9995,35110525
11744,acute liver failure,disease,0.998,35110525
11745,Macrophages,cell_type,0.779,35110525
11746,AILI,disease,0.9995,35110525
11747,Mesencephalic astrocyte-derived neurotrophic factor,gene,0.999,35110525
11748,MANF,gene,0.9956,35110525
11749,myeloid cell MANF,gene,0.5586,35110525
11750,AILI,disease,0.9976,35110525
11751,AILI,disease,0.9966,35110525
11752,mice,species,0.912,35110525
11753,patients,species,0.9697,35110525
11754,liver injury,disease,0.979,35110525
11755,DILI,disease,0.9995,35110525
11756,MANF,gene,0.99,35110525
11757,patients,species,0.989,35110525
11758,DILI,disease,0.998,35110525
11759,mice,species,0.9146,35110525
11760,AILI,disease,0.9976,35110525
11761,myeloid-specific,cell_line,0.857,35110525
11762,mice,species,0.964,35110525
11763,myeloid-specific,cell_line,0.5454,35110525
11764,myeloid-specific MANF gene,gene,0.615,35110525
11765,mice,species,0.928,35110525
11766,APAP,drug,0.998,35110525
11767,mice,species,0.9453,35110525
11768,MANF deficiency,disease,1.0,35110525
11769,MANF,gene,0.9233,35110525
11770,myeloid cells,cell_type,0.782,35110525
11771,monocyte-derived macrophages,cell_type,0.6567,35110525
11772,MoMFs,cell_type,0.647,35110525
11773,Ly6C(low) macrophages,cell_line,0.7695,35110525
11774,Ly6C,gene,0.5625,35110525
11775,APAP,drug,0.952,35110525
11776,MANF,gene,0.989,35110525
11777,restorative,cell_line,0.806,35110525
11778,restorative Ly6C(low) macrophages,cell_type,0.7915,35110525
11779,Ly6C(low) macrophages,cell_line,0.5327,35110525
11780,Ly6C,gene,0.762,35110525
11781,liver injury,disease,0.948,35110525
11782,MANF,gene,0.788,35110525
11783,IL-10,gene,0.979,35110525
11784,macrophages,cell_type,0.7256,35110525
11785,p38,gene,0.9814,35110525
11786,MANF,gene,0.9917,35110525
11787,MoMFs,cell_type,0.822,35110525
11788,MANF,gene,0.9907,35110525
11789,MoMFs,cell_line,0.8267,35110525
11790,Ly6C(low) MoMFs,cell_line,0.6665,35110525
11791,p38,gene,0.9546,35110525
11792,IL-,gene,0.82,35110525
11793,PIM2 kinase,gene,0.9946,35108359
11794,B cells,cell_type,0.877,35108359
11795,plasmablasts,cell_type,0.855,35108359
11796,PBs,cell_type,0.809,35108359
11797,plasma cells,cell_type,0.8506,35108359
11798,PCs,cell_type,0.8213,35108359
11799,morpholino RNA,RNA,0.7188,35108359
11800,Moloney virus 2,species,0.704,35108359
11801,(PIM2),gene,0.666,35108359
11802,human B-cell,cell_line,0.791,35108359
11803,human,species,0.95,35108359
11804,mature normal and malignant PCs,cell_type,0.6772,35108359
11805,PIM2,gene,0.9907,35108359
11806,CDC25A,gene,0.998,35108359
11807,p27Kip1,gene,0.9985,35108359
11808,caspase 3,gene,0.9585,35108359
11809,BAD,gene,0.985,35108359
11810,p21Cip1,gene,0.997,35108359
11811,PCs,cell_type,0.859,35108359
11812,interleukin-6,gene,0.992,35108359
11813,PIM2,gene,0.9883,35108359
11814,malignant PCs,cell_line,0.781,35108359
11815,multiple myeloma,disease,1.0,35108359
11816,PIM,gene,0.987,35108359
11817,myeloid cell leukemia-1,gene,0.9956,35108359
11818,MCL1,gene,0.999,35108359
11819,PCs,RNA,0.554,35108359
11820,PIM2,gene,0.992,35108359
11821,multiple myeloma,disease,1.0,35108359
11822,cDC-like cells,cell_type,0.8237,35101945
11823,human induced pluripotent stem cells,cell_line,0.892,35101945
11824,human,species,0.9917,35101945
11825,Notch,gene,0.9927,35101945
11826,Dendritic cells,cell_type,0.5825,35101945
11827,DCs,cell_type,0.766,35101945
11828,cancer,disease,1.0,35101945
11829,type 1 DCs,cell_type,0.7305,35101945
11830,cDC1s,cell_type,0.6636,35101945
11831,MHC-I molecules,gene,0.9863,35101945
11832,antitumor,gene,0.6987,35101945
11833,CD8,gene,0.5254,35101945
11834,cDC1s,cell_type,0.7485,35101945
11835,autologous cDC1s,cell_type,0.892,35101945
11836,cDC1s,cell_type,0.627,35101945
11837,human induced pluripotent stem cells,cell_line,0.722,35101945
11838,human,species,0.996,35101945
11839,iPSCs,cell_line,0.7163,35101945
11840,Human iPSCs,cell_line,0.9355,35101945
11841,Human,species,0.985,35101945
11842,peripheral blood T cells,cell_type,0.8193,35101945
11843,monocytes,cell_type,0.643,35101945
11844,myeloid cells,cell_type,0.75,35101945
11845,human iPSC-derived DCs,cell_line,0.908,35101945
11846,human,species,0.9844,35101945
11847,Notch,gene,0.9893,35101945
11848,HLA-DR(+) cells,cell_line,0.8843,35101945
11849,HLA-DR,gene,0.9717,35101945
11850,human iPSCs,cell_line,0.9224,35101945
11851,human,species,0.984,35101945
11852,iPSCs,cell_type,0.8867,35101945
11853,HLA-DR(+) cells,cell_type,0.8037,35101945
11854,HLA-DR(+,gene,0.993,35101945
11855,human iPSCs,cell_line,0.752,35101945
11856,human,species,0.986,35101945
11857,CD141,cell_line,0.7334,35101945
11858,CD141(+,gene,0.9756,35101945
11859,XCR1,gene,0.578,35101945
11860,(+)CLEC9A(+) cells,cell_line,0.8013,35101945
11861,CLEC9A,gene,0.8535,35101945
11862,cDC1s,cell_type,0.8823,35101945
11863,CLEC4A(hi)CLEC10A(-)CD1c(+) cells,cell_line,0.5107,35101945
11864,CLEC4A(hi)CLEC10A(,cell_type,0.66,35101945
11865,CLEC4A,gene,0.9697,35101945
11866,CLEC10A,gene,0.933,35101945
11867,CD1c,gene,0.914,35101945
11868,cDC2As,cell_type,0.7407,35101945
11869,CLEC4A,gene,0.996,35101945
11870,(,cell_line,0.9165,35101945
11871,CLEC10A,gene,0.8516,35101945
11872,cDC2Bs,cell_type,0.4668,35101945
11873,CD163(-)CD5(+)CD1c(+) cells,cell_line,0.939,35101945
11874,CD163,gene,0.9126,35101945
11875,CD5,gene,0.8677,35101945
11876,CD5(+)cDC2s,cell_type,0.685,35101945
11877,CD5,gene,0.9727,35101945
11878,AXL(+)SIGLEC6(+) cells,cell_line,0.5767,35101945
11879,AXL,gene,0.9634,35101945
11880,AS-DCs,cell_type,0.613,35101945
11881,OP9 feeder cells,cell_line,0.951,35101945
11882,Notch ligand delta-like 1,gene,0.9404,35101945
11883,OP9-DL1,gene,0.9795,35101945
11884,iPSC-,cell_line,0.754,35101945
11885,iPSC-derived cells,cell_type,0.805,35101945
11886,OP9 cells,cell_line,0.9165,35101945
11887,CD163,gene,0.9795,35101945
11888,CD5,gene,0.939,35101945
11889,CD1c,gene,0.8833,35101945
11890,DC3s,cell_line,0.7993,35101945
11891,monocytes,cell_type,0.5156,35101945
11892,Plasmacytoid DCs,cell_type,0.782,35101945
11893,iPSCs,cell_line,0.8027,35101945
11894,OP9,cell_line,0.703,35101945
11895,OP9-DL1 cells,cell_line,0.902,35101945
11896,Notch,gene,0.9785,35101945
11897,iPSC-derived CD34(+) hematopoietic progenitor cells,cell_line,0.8496,35101945
11898,OP9-DL1 cells,cell_line,0.8467,35101945
11899,cDC1s,cell_type,0.775,35101945
11900,cDC2As,cell_type,0.6987,35101945
11901,cDC2Bs,cell_type,0.7305,35101945
11902,CD5(+)cDC2s,cell_line,0.902,35101945
11903,CD5(+,gene,0.9395,35101945
11904,AS,cell_line,0.976,35101945
11905,AS-DCs,cell_type,0.813,35101945
11906,DC3s,cell_type,0.743,35101945
11907,Notch,gene,0.9873,35101945
11908,human iPSC-derived XCR1(+)CLEC9A(+)HLA-DR(+)CD11c(+) cells,cell_line,0.7207,35101945
11909,human,species,0.923,35101945
11910,HLA-DR,gene,0.8193,35101945
11911,peripheral blood cDC1s,cell_line,0.5825,35101945
11912,Human iPSC-derived DCs,cell_line,0.8457,35101945
11913,Human,species,0.977,35101945
11914,iPSC-derived DCs,cell_type,0.8457,35101945
11915,Notch,gene,0.9893,35101945
11916,human cDCs,cell_type,0.707,35101945
11917,human,species,0.955,35101945
11918,cDCs,cell_type,0.674,35101945
11919,human iPSCs,cell_line,,35101945
11920,human,species,0.9937,35101945
11921,Amino Acid,drug,0.9976,35080145
11922,hematological malignancies,disease,1.0,35080145
11923,Amino acid,drug,0.9995,35080145
11924,cancer,disease,1.0,35080145
11925,amino acid,drug,0.999,35080145
11926,leukemia,disease,1.0,35080145
11927,L-phenylalanine,drug,0.999,35080145
11928,T-cell acute lymphoblastic leukemia,disease,1.0,35080145
11929,T-ALL,disease,1.0,35080145
11930,myeloid-derived suppressor cells,cell_type,0.918,35080145
11931,MDSCs,cell_type,0.8154,35080145
11932,T-ALL,disease,1.0,35080145
11933,murine,species,0.748,35080145
11934,T-ALL cells,cell_line,0.9385,35080145
11935,T-ALL,disease,0.999,35080145
11936,MDSCs,cell_type,0.6904,35080145
11937,L-phenylalanine,drug,0.999,35080145
11938,hematopoietic cells and progenitors,cell_type,0.885,35080145
11939,Doxorubicin,drug,0.9995,35080145
11940,Dox,drug,0.9995,35080145
11941,T-ALL cells,cell_line,0.4885,35080145
11942,T,cell_type,0.665,35080145
11943,T-ALL,disease,0.9995,35080145
