,mention,obj,prob,pmid
18286,aflibercept,gene,0.923,32009462
18287,vascular endothelial growth factor,gene,0.9883,32009462
18288,ranibizumab,gene,0.7603,32009462
18289,aflibercept,gene,0.9805,32009462
18290,aflibercept,gene,0.984,32009462
18291,Aflibercept,gene,0.9746,32005079
18292,Diabetic Macular Edema,disease,1.0,32005079
18293,Aflibercept,gene,0.9517,32005079
18294,diabetic macular edema,disease,1.0,32005079
18295,DME,disease,1.0,32005079
18296,aflibercept,gene,0.9927,32005079
18297,DME,disease,1.0,32005079
18298,bevacizumab,gene,0.808,32005079
18299,bevacizumab,gene,0.8765,32005079
18300,ranibizumab,gene,0.852,32005079
18301,aflibercept,gene,0.9775,32005079
18302,DME,disease,1.0,32005079
18303,aflibercept,gene,0.9062,32005079
18304,bevacizumab,gene,0.8823,32005079
18305,ranibizumab,gene,0.7285,32005079
18306,aflibercept,gene,0.9272,32005079
18307,patients,species,0.984,32005079
18308,DME,disease,1.0,32005079
18309,TAS-102,drug,0.98,31999946
18310,bevacizumab,gene,0.6826,31999946
18311,metastatic colorectal cancer,disease,0.999,31999946
18312,TAS-102,drug,0.995,31999946
18313,trifluridine,drug,0.9995,31999946
18314,tipiracil,drug,0.998,31999946
18315,metastatic colorectal cancer,disease,0.997,31999946
18316,TAS-102,drug,0.9956,31999946
18317,bevacizumab,gene,0.8423,31999946
18318,metastatic colorectal cancer,disease,1.0,31999946
18319,TAS-102,drug,0.997,31999946
18320,bevacizumab,gene,0.882,31999946
18321,TAS-102,drug,0.9966,31999946
18322,metastatic colorectal cancer,disease,1.0,31999946
18323,metastatic colorectal,disease,1.0,31999946
18324,cancer,disease,1.0,31999946
18325,metastatic colorectal cancer,disease,1.0,31999946
18326,fluoropyrimidine,drug,0.9995,31999946
18327,irinotecan,drug,0.9995,31999946
18328,oxaliplatin,drug,0.9995,31999946
18329,cetuximab,gene,0.512,31999946
18330,panitumumab,gene,0.6763,31999946
18331,RAS,gene,0.495,31999946
18332,bevacizumab,gene,0.8438,31999946
18333,aflibercept,gene,0.969,31999946
18334,regorafenib,drug,0.9707,31999946
18335,TAS-102,drug,0.998,31999946
18336,bevacizumab,gene,0.712,31999946
18337,RAS,DNA,0.684,31999946
18338,RAS mutation,gene,0.9727,31999946
18339,TAS-102,drug,0.9897,31999946
18340,TAS-102,drug,0.983,31999946
18341,bevacizumab,gene,0.7017,31999946
18342,TAS-102,drug,0.987,31999946
18343,TAS-102,drug,0.9844,31999946
18344,bevacizumab,gene,0.853,31999946
18345,neutropenia,disease,1.0,31999946
18346,TAS-102,drug,0.993,31999946
18347,TAS-102,drug,0.9897,31999946
18348,bevacizumab,gene,0.8687,31999946
18349,TAS-102,drug,0.9536,31999946
18350,TAS-102,drug,0.9336,31999946
18351,bevacizumab,gene,0.9146,31999946
18352,metastatic colorectal cancer,disease,0.999,31999946
18353,TAS-102,drug,0.9966,31999946
18354,bevacizumab,gene,0.751,31999946
18355,TAS-102,drug,0.996,31999946
18356,TAS-102,drug,0.998,31999946
18357,bevacizumab,gene,0.871,31999946
18358,metastatic colorectal cancer,disease,1.0,31999946
18359,long noncoding RNAs,RNA,0.805,31999937
18360,H19,gene,0.841,31999937
18361,GAS5,gene,0.7666,31999937
18362,type 2 diabetes,disease,1.0,31999937
18363,diabetic retinopathy,disease,1.0,31999937
18364,long noncoding RNAs,RNA,0.7646,31999937
18365,lncRNAs,RNA,0.6675,31999937
18366,lncRNAs,RNA,0.65,31999937
18367,H19,gene,0.8394,31999937
18368,GAS5,gene,0.8184,31999937
18369,type 2 diabetes mellitus,disease,1.0,31999937
18370,T2DM,disease,1.0,31999937
18371,diabetic retinopathy,disease,1.0,31999937
18372,DR,disease,1.0,31999937
18373,H19,gene,0.6133,31999937
18374,GAS5,DNA,0.5645,31999937
18375,GAS5 lncRNAs,gene,0.9937,31999937
18376,T2DM,disease,1.0,31999937
18377,H19,gene,0.59,31999937
18378,GAS5,gene,0.4973,31999937
18379,aflibercept,gene,0.9775,31999937
18380,Plasma lncRNA,RNA,0.658,31999937
18381,T2DM,disease,1.0,31999937
18382,lncRNA,RNA,0.6025,31999937
18383,aflibercept,gene,0.87,31999937
18384,DR,disease,0.9966,31999937
18385,H19,gene,0.922,31999937
18386,T2DM,disease,1.0,31999937
18387,GAS5,gene,0.6987,31999937
18388,T2DM,disease,1.0,31999937
18389,H19,gene,0.922,31999937
18390,GAS5,gene,0.798,31999937
18391,DR,cell_type,0.4717,31999937
18392,DR,gene,0.4753,31999937
18393,H19,gene,0.915,31999937
18394,GAS5,gene,0.833,31999937
18395,aflibercept,gene,0.93,31999937
18396,lncRNAs,RNA,0.4553,31999937
18397,H19,gene,0.851,31999937
18398,GAS5,gene,0.763,31999937
18399,T2DM,disease,1.0,31999937
18400,aflibercept,gene,0.9766,31999937
18401,DR,disease,0.998,31999937
18402,lncRNA,RNA,0.538,31999937
18403,T2DM,disease,1.0,31999937
18404,TYPE 1,disease,0.9976,31996587
18405,RETINOPATHY OF PREMATURITY,disease,0.9536,31996587
18406,Type 1 retinopathy of prematurity,disease,1.0,31996587
18407,aflibercept,gene,0.9766,31996587
18408,Type 1 retinopathy of prematurity,disease,1.0,31996587
18409,retinopathy of prematurity,disease,1.0,31996587
18410,pulmonary infection,disease,1.0,31996587
18411,Aflibercept,gene,0.799,31996587
18412,Type 1 retinopathy of prematurity,disease,1.0,31996587
18413,retinopathy of prematurity,disease,1.0,31995115
18414,VEGF,gene,0.596,31995115
18415,aflibercept,gene,0.9907,31995115
18416,aflibercept,gene,0.9844,31995115
18417,retinopathy of prematurity,disease,0.8843,31995115
18418,ROP,disease,0.9995,31995115
18419,aflibercept,gene,0.976,31995115
18420,IVA,disease,0.722,31995115
18421,diastolic dysfunction,disease,1.0,31995115
18422,LPC,disease,0.9854,31995115
18423,IVA,disease,0.997,31995115
18424,vascular endothelial growth factor,gene,0.9766,31995115
18425,ROP,disease,0.9507,31995115
18426,right,DNA,0.481,31995115
18427,Galectin-1,gene,0.992,31991407
18428,Aflibercept,gene,0.7637,31991407
18429,Neuroendocrine,cell_type,0.4639,31991407
18430,Neuroendocrine Carcinomas,disease,1.0,31991407
18431,Galectin-1,gene,0.9736,31991407
18432,Gal-1,gene,0.995,31991407
18433,cancer,disease,1.0,31991407
18434,tumor,disease,1.0,31991407
18435,anticancer,disease,0.5933,31991407
18436,aflibercept,gene,0.972,31991407
18437,Gal-1,gene,0.99,31991407
18438,aflibercept,gene,0.9893,31991407
18439,Gal-1,gene,0.9893,31991407
18440,neuroendocrine carcinomas,disease,1.0,31991407
18441,NECs,disease,1.0,31991407
18442,NEC,cell_line,0.4778,31991407
18443,NEC tumor,disease,0.9966,31991407
18444,xenografts,cell_line,0.4802,31991407
18445,aflibercept,gene,0.811,31991407
18446,Gal-1,gene,0.9927,31991407
18447,Aflibercept,gene,0.9756,31991407
18448,Gal-1,gene,0.9937,31991407
18449,lung NEC,cell_line,0.764,31991407
18450,colon NECs,cell_type,0.834,31991407
18451,Gal-1,gene,0.983,31991407
18452,aflibercept,gene,0.959,31991407
18453,p-VEGFR2 protein,gene,0.9624,31991407
18454,cancer-associated fibroblast,cell_type,0.6934,31991407
18455,cancer,disease,0.4812,31991407
18456,lung NEC,cell_line,0.7295,31991407
18457,colon NEC,cell_line,0.713,31991407
18458,Gal-1,gene,0.991,31991407
18459,human NECs,cell_line,0.6616,31991407
18460,pulmonary and pancreatic tumors,disease,1.0,31991407
18461,Gal-1,gene,0.9946,31991407
18462,colon NECs,cell_type,0.7876,31991407
18463,aflibercept,gene,0.964,31991407
18464,aflibercept,gene,0.9756,31991407
18465,aflibercept,gene,0.9287,31991407
18466,Gal-1,gene,0.978,31991407
18467,tumors,disease,1.0,31991407
18468,Gal-1,gene,0.9946,31991407
18469,aflibercept,gene,0.911,31991407
18470,Gal-1,gene,0.9937,31991407
18471,tumor,disease,0.639,31991407
18472,stroma,cell_type,0.447,31991407
18473,aflibercept,gene,0.964,31991407
18474,tumors,disease,1.0,31991407
18475,Gal-1,gene,0.9937,31991407
18476,NECs,cell_line,0.8647,31991407
18477,tumors,disease,1.0,31991407
18478,Aflibercept,gene,0.9365,31990746
18479,Macular Edema,disease,1.0,31990746
18480,bevacizumab,gene,0.622,31990746
18481,aflibercept,gene,0.9883,31990746
18482,cystoid macular edema,disease,1.0,31990746
18483,retinal vein occlusion,disease,1.0,31990746
18484,RVO,disease,1.0,31990746
18485,RVO,disease,1.0,31990746
18486,aflibercept,gene,0.796,31990746
18487,macular edema,disease,1.0,31990746
18488,bevacizumab,gene,0.851,31990746
18489,ranibizumab,gene,0.587,31990746
18490,diabetic retinopathy,disease,1.0,31990746
18491,patients,species,0.978,31990746
18492,RVO,disease,0.86,31990746
18493,anti-vascular endothelial growth factor,gene,0.981,31990746
18494,VEGF,gene,0.9985,31990746
18495,aflibercept,gene,0.964,31990746
18496,cystoid macular edema,disease,1.0,31990746
18497,CME,disease,1.0,31990746
18498,RVO,disease,1.0,31990746
18499,Diabetic Macular Edema,disease,1.0,31982388
18500,VEGF,gene,0.746,31980748
18501,neovascular age-related macular degeneration,disease,1.0,31980748
18502,AMD,disease,1.0,31980748
18503,patients,species,0.982,31980748
18504,Neovascular AMD,disease,1.0,31980748
18505,patients,species,0.9873,31980748
18506,anti-VEGF,gene,0.918,31980748
18507,patients,species,0.9907,31980748
18508,neovascular AMD,disease,1.0,31980748
18509,Early,disease,0.9453,31980748
18510,Diabetic Retinopathy,disease,0.851,31980748
18511,fluorescein,drug,0.9453,31980748
18512,physicians,cell_type,0.4365,31980748
18513,VEGF,gene,0.619,31980748
18514,ETDRS,cell_type,0.5674,31980748
18515,ranibizumab,gene,0.928,31980748
18516,aflibercept,gene,0.947,31980748
18517,patients,species,0.892,31980748
18518,atrophy,disease,0.693,31980748
18519,macular atrophy,disease,1.0,31980748
18520,atrophy,disease,0.969,31980748
18521,fovea-involving atrophy,disease,1.0,31980748
18522,atrophy,disease,0.991,31980748
18523,patients,species,0.891,31980748
18524,neovascular AMD,disease,1.0,31980748
18525,visual decline,disease,0.868,31980748
18526,macular atrophy,disease,1.0,31980748
18527,Pazopanib,drug,0.9985,31976338
18528,Choroidal Vascular Endothelial Cell,cell_type,0.857,31976338
18529,Exudative age related macular degeneration,disease,0.9297,31976338
18530,AMD,disease,1.0,31976338
18531,choroidal neovascularization,disease,1.0,31976338
18532,CNV,disease,1.0,31976338
18533,disciform,disease,0.73,31976338
18534,Vascular endothelial growth factor,gene,0.9985,31976338
18535,VEGF,gene,0.997,31976338
18536,choroidal vascular endothelial cell,cell_type,0.909,31976338
18537,CVECs,cell_type,0.787,31976338
18538,CNV,disease,1.0,31976338
18539,bevacizumab,gene,0.658,31976338
18540,ranibizumab,gene,0.7993,31976338
18541,aflibercept,gene,0.915,31976338
18542,anti-VEGF monoclonal antibodies,gene,0.969,31976338
18543,exudative AMD,disease,0.9985,31976338
18544,Pazopanib,drug,0.9985,31976338
18545,tyrosine,drug,0.959,31976338
18546,tyrosine kinase,gene,0.965,31976338
18547,tyrosine,drug,0.9053,31976338
18548,tyrosine kinase,gene,0.918,31976338
18549,VEGF receptor,gene,0.9785,31976338
18550,platelet-derived growth factor receptor,gene,0.998,31976338
18551,pazopanib,drug,0.996,31976338
18552,VEGF-enriched CVECs,cell_line,0.7773,31976338
18553,VEGF,gene,0.691,31976338
18554,-enriched CVECs,cell_type,0.5,31976338
18555,VEGF,gene,0.466,31976338
18556,CVECs,cell_line,0.6914,31976338
18557,pazopanib,drug,0.9966,31976338
18558,trypan blue,drug,0.997,31976338
18559,oxygen,drug,1.0,31976338
18560,caspase 3,gene,0.9644,31976338
18561,VEGF enriched CVECs,cell_line,0.696,31976338
18562,VEGF,gene,0.5493,31976338
18563,CVECs,cell_type,0.545,31976338
18564,pazopanib,drug,0.997,31976338
18565,trypan blue,drug,0.998,31976338
18566,pazopanib,drug,0.998,31976338
18567,VEGF-enriched CVECs,cell_line,0.8145,31976338
18568,VEGF,gene,0.6426,31976338
18569,caspase 3,gene,0.9404,31976338
18570,VEGF-enriched CVECs,cell_line,0.8145,31976338
18571,VEGF,gene,0.676,31976338
18572,-enriched CVECs,cell_type,0.467,31976338
18573,pazopanib,drug,0.9966,31976338
18574,caspase 3,gene,0.9873,31976338
18575,Aflibercept,gene,0.9478,31972042
18576,Retinopathy of Prematurity,disease,1.0,31972042
18577,aflibercept,gene,0.975,31972042
18578,retinopathy of prematurity,disease,1.0,31972042
18579,ROP,disease,1.0,31972042
18580,type 1 ROP,disease,0.999,31972042
18581,aggressive posterior ROP,disease,0.9976,31972042
18582,APROP,disease,0.9995,31972042
18583,aflibercept,gene,0.9746,31972042
18584,rubeosis,disease,1.0,31972042
18585,ROP,disease,0.995,31972042
18586,aflibercept,gene,0.979,31972042
18587,aflibercept,gene,0.944,31972042
18588,ROP,disease,0.9307,31972042
18589,aflibercept,gene,0.9795,31972042
18590,ROP,disease,0.763,31972042
18591,APROP,disease,0.9995,31972042
18592,aflibercept,gene,0.987,31972042
18593,aflibercept,gene,0.985,31972042
18594,aflibercept,gene,0.954,31972042
18595,ROP,disease,0.4775,31972042
18596,diabetic macular edema,disease,1.0,31957495
18597,Diabetic macular edema,disease,1.0,31957495
18598,DME,disease,1.0,31957495
18599,blindness,disease,0.9995,31957495
18600,DME,drug,0.9546,31957495
18601,vascular endothelial growth factor,gene,0.9976,31957495
18602,VEGF,gene,0.9927,31957495
18603,VEGF,gene,0.9795,31957495
18604,steroids,drug,0.9985,31957495
18605,VEGF,gene,0.991,31957495
18606,DME,disease,1.0,31957495
18607,DME,disease,1.0,31957495
18608,diabetic macular edema,disease,1.0,31957495
18609,VEGF,gene,0.9956,31957495
18610,DME,disease,1.0,31957495
18611,neovascular age-related macular degeneration,disease,0.999,31956577
18612,anti-vascular endothelial growth factor,gene,0.9766,31956577
18613,anti-VEGF,gene,0.955,31956577
18614,neovascular age-related macular degeneration,disease,1.0,31956577
18615,nAMD,disease,1.0,31956577
18616,nAMD,disease,1.0,31956577
18617,aflibercept,gene,0.9927,31956577
18618,ranibizumab,drug,0.788,31956577
18619,ranibizumab,gene,0.8276,31956577
18620,aflibercept,gene,0.9746,31956577
18621,nAMD,disease,1.0,31956577
18622,ziv-aflibercept,gene,0.985,31956432
18623,diabetic vitreous hemorrhage,disease,1.0,31956432
18624,ziv-aflibercept,gene,0.992,31956432
18625,vitreous hemorrhage,disease,1.0,31956432
18626,VH,disease,1.0,31956432
18627,proliferative diabetic retinopathy,disease,0.9995,31956432
18628,PDR,disease,1.0,31956432
18629,VH,disease,,31956432
18630,PDR,disease,0.9995,31956432
18631,ziv-aflibercept,gene,0.981,31956432
18632,aflibercept,gene,0.9116,31956432
18633,patients,species,0.989,31956432
18634,patients,species,0.972,31956432
18635,patients,species,0.984,31956432
18636,diabetes mellitus,disease,1.0,31956432
18637,EDTRS,DNA,0.553,31956432
18638,VH,disease,,31956432
18639,IVZ,drug,0.887,31956432
18640,VH,disease,,31956432
18641,PDR,disease,0.992,31956432
18642,Age-Related Macular Degeneration,disease,1.0,31954711
18643,neovascular age-related macular degeneration,disease,0.9995,31954711
18644,aflibercept,gene,0.938,31954711
18645,type 1 NV,disease,0.9463,31954711
18646,open,DNA,0.4885,31954711
18647,NV,cell_type,0.5205,31954711
18648,exudative age-related macular degeneration,disease,0.998,31954711
18649,NV,disease,0.99,31954711
18650,Diabetic Macular Edema,disease,1.0,31951761
18651,Aflibercept,gene,0.937,31951761
18652,diabetic macular edema,disease,1.0,31951761
18653,DME,disease,1.0,31951761
18654,aflibercept,gene,0.981,31951761
18655,DME,disease,1.0,31951761
18656,aflibercept,gene,0.9697,31951761
18657,DCP,DNA,0.4846,31951761
18658,DCP,DNA,0.5576,31951761
18659,DCP,cell_line,0.52,31951761
18660,Parafoveal VD,disease,0.98,31951761
18661,DCP ischemia,disease,0.9785,31951761
18662,aflibercept,gene,0.9204,31951761
18663,retinal vein thromboses,disease,0.9985,31943800
18664,aflibercept,gene,0.975,31943800
18665,age-related macular degeneration,disease,1.0,31943800
18666,antivascular endothelial growth factors,gene,0.874,31942430
18667,neovascular age-related macular degeneration,disease,1.0,31942430
18668,neovascular age-related macular degeneration,disease,1.0,31942430
18669,nAMD,disease,1.0,31942430
18670,VEGF,gene,0.996,31942430
18671,nAMD,disease,1.0,31942430
18672,anti-VEGF,gene,0.95,31942430
18673,bevacizumab,gene,0.7876,31942430
18674,ranibizumab,gene,0.601,31942430
18675,aflibercept,gene,0.981,31942430
18676,IVIs,disease,0.579,31942430
18677,BCVA,cell_type,0.4058,31942430
18678,aflibercept,gene,0.942,31942430
18679,nAMD,disease,1.0,31942430
18680,diabetic macular edema,disease,1.0,31942427
18681,Diabetic macular edema,disease,1.0,31942427
18682,DME,disease,1.0,31942427
18683,visual loss,disease,0.999,31942427
18684,diabetic,disease,1.0,31942427
18685,DME,disease,1.0,31942427
18686,vascular endothelial growth factor,gene,0.9946,31942427
18687,VEGF,gene,0.997,31942427
18688,VEGF,gene,0.7744,31942427
18689,DME,disease,1.0,31942427
18690,DME,drug,0.673,31942427
18691,vitreomacular traction,disease,1.0,31942427
18692,DME,disease,1.0,31942427
18693,Vascular endothelial growth factor,gene,0.9956,31942426
18694,diabetic retinopathy,disease,1.0,31942426
18695,proliferative diabetic retinopathy,disease,0.983,31942426
18696,PDR,disease,1.0,31942426
18697,blindness,disease,0.992,31942426
18698,diabetic,disease,1.0,31942426
18699,diabetic retinopathy,disease,1.0,31942426
18700,PDR,disease,1.0,31942426
18701,PRP,cell_type,0.4934,31942426
18702,PDR,disease,0.9995,31942426
18703,vascular endothelial growth factor,gene,0.9976,31942426
18704,VEGF,gene,0.9946,31942426
18705,diabetic macular edema,disease,1.0,31942426
18706,DME,disease,1.0,31942426
18707,VEGF,gene,0.878,31942426
18708,DME,disease,1.0,31942426
18709,diabetic retinopathy,disease,1.0,31942426
18710,ranibizumab,gene,0.5815,31942426
18711,PRP,cell_type,0.5303,31942426
18712,aflibercept,gene,0.9697,31942426
18713,PRP,cell_type,0.519,31942426
18714,VEGF,gene,0.9956,31942426
18715,intraocular neovascularization,disease,0.908,31942426
18716,PDR,disease,1.0,31942426
18717,VEGF,gene,0.911,31942426
18718,irreversible blindness,disease,0.9766,31942426
18719,PRP,cell_type,0.7476,31942426
18720,VEGF,gene,0.948,31942426
18721,PDR,disease,0.9995,31942426
18722,Choroidal,disease,0.7744,31935304
18723,Choroidal Neovascular Membrane,disease,1.0,31935304
18724,focal choroidal excavation,disease,1.0,31935304
18725,FCE,disease,0.9995,31935304
18726,choroidal neovascular membrane,disease,1.0,31935304
18727,CNVM,disease,1.0,31935304
18728,type 2 CNVM,disease,1.0,31935304
18729,aflibercept,gene,0.974,31935304
18730,FCE,disease,1.0,31935304
18731,pachychoroid,disease,1.0,31935304
18732,CNVM,disease,0.9966,31935304
18733,aflibercept,gene,0.9556,31935304
18734,Aflibercept,gene,0.8975,31933288
18735,aflibercept,gene,0.984,31933288
18736,aflibercept,gene,0.9907,31933288
18737,aflibercept,gene,0.9697,31933288
18738,aflibercept,gene,0.9727,31933288
18739,physicians,cell_type,0.5337,31933288
18740,aflibercept,gene,0.982,31933288
18741,aflibercept,gene,0.9697,31933288
18742,aflibercept,gene,0.9775,31933288
18743,aflibercept,gene,0.9785,31933288
18744,aflibercept,gene,0.9766,31933288
18745,physicians,cell_type,0.447,31933288
18746,Aflibercept,gene,0.9404,31933286
18747,aflibercept,gene,0.9673,31933286
18748,aflibercept,gene,0.9756,31933286
