,node,betweenness,gene
370,MAPK-pathway gene,0.0,MAPK-pathway gene
372,Glutamate dehydrogenase 1,0.0,Glutamate dehydrogenase 1
373,GDH1,0.0,GDH1
374,SLC1A5,0.0,SLC1A5
375,SLC3A2,0.0,SLC3A2
376,cystine-glutamate,0.0,cystine-glutamate
377,glutathione peroxidase-4,0.0,glutathione peroxidase-4
378,GPX4,0.0,GPX4
384,IRBP,0.0,IRBP
354,interferon gene,0.0,interferon gene
386,mitochondrial pyruvate carrier,0.0,mitochondrial pyruvate carrier
387,MPC,0.0,MPC
390,Hippo Kinase,0.0,Hippo Kinase
391,MST1,0.0,MST1
392,Hippo kinase,0.0,Hippo kinase
393,Mst1,0.0,Mst1
397,C/EBP promoter,0.0,C/EBP promoter
398,Mst1-/-,0.0,Mst1-/-
400,Triggering receptor expressed on myeloid cells 2,0.0,Triggering receptor expressed on myeloid cells 2
405,receptor-interacting protein kinase 3,0.0,receptor-interacting protein kinase 3
406,RIPK3,0.0,RIPK3
408,SREBP2,0.0,SREBP2
409,HMGCR,0.0,HMGCR
355,p65 protein,0.0,p65 protein
353,CD11b integrin,0.0,CD11b integrin
271,p95ErbB2,0.0,p95ErbB2
308,hCG,0.0,hCG
277,SDC2,0.0,SDC2
282,cKit,0.0,cKit
285,Nucleophosmin 1,0.0,Nucleophosmin 1
286,NPM1(C+),0.0,NPM1(C+)
288,MIZ1,0.0,MIZ1
292,IgG+,0.0,IgG+
293,IgA+,0.0,IgA+
297,IgA,0.0,IgA
298,CCR10,0.0,CCR10
299,CCL28,0.0,CCL28
301,macrophage Syk,0.0,macrophage Syk
306,anti-PDL1 mAb,0.0,anti-PDL1 mAb
310,BRCA1 mutation,0.0,BRCA1 mutation
349,NFE2-related factor 2,0.0,NFE2-related factor 2
313,BRCA1mutated,0.0,BRCA1mutated
323,CBG,0.0,CBG
328,macrophage spleen tyrosine kinase,0.0,macrophage spleen tyrosine kinase
330,"Toll-like receptors 2, 4, and 9",0.0,"Toll-like receptors 2, 4, and 9"
333,ras mutant,0.0,ras mutant
334,CCSP(Cre),0.0,CCSP(Cre)
335,LSL-K-ras(G12D),0.0,LSL-K-ras(G12D)
336,"TLR2, 4, and 9",0.0,"TLR2, 4, and 9"
338,"TLR 2, 4, or 9",0.0,"TLR 2, 4, or 9"
343,extracellular signal-regulated kinase 5,0.0,extracellular signal-regulated kinase 5
344,ERK5 kinase,0.0,ERK5 kinase
411,RXR,0.0,RXR
416,protein-tyrosine phosphatase zeta,0.0,protein-tyrosine phosphatase zeta
417,PTP,0.0,PTP
489,envelope glycoprotein,0.0,envelope glycoprotein
490,hematopoietic receptor superfamily member,0.0,hematopoietic receptor superfamily member
492,CSF2RA small,0.0,CSF2RA small
493,ASFV CD2v,0.0,ASFV CD2v
495,type 1 interferon,0.0,type 1 interferon
496,PTENgenes,0.0,PTENgenes
497,PTEN protein,0.0,PTEN protein
498,Trp53 (-/-),0.0,Trp53 (-/-)
499,Pten (-/-),0.0,Pten (-/-)
500,Trp53,0.0,Trp53
501,Brca1 (-/-),0.0,Brca1 (-/-)
506,Fibrin,0.0,Fibrin
507,fibrin,0.0,fibrin
513,WD-repeat,0.0,WD-repeat
418,syndecan1,0.0,syndecan1
514,WDR,0.0,WDR
515,WDR6,0.0,WDR6
516,CUL4A,0.0,CUL4A
517,DDB1,0.0,DDB1
518,ROC1,0.0,ROC1
519,TNF locus,0.0,TNF locus
521,UVRAG,0.0,UVRAG
525,CXCR2+,0.0,CXCR2+
527,Trp53R172H/+,0.0,Trp53R172H/+
528,Pdx-1Cre/+,0.0,Pdx-1Cre/+
529,TNFR2,0.0,TNFR2
531,LAMP3 +,0.0,LAMP3 +
533,RGS5,0.0,RGS5
488,CD2v,0.0,CD2v
486,African Swine Fever Virus Envelope Glycoprotein CD2v,0.0,African Swine Fever Virus Envelope Glycoprotein CD2v
484,AQP3,0.0,AQP3
482,SMPDL3A,0.0,SMPDL3A
419,M-CSFR,0.0,M-CSFR
420,rheumatoid factor,0.0,rheumatoid factor
421,RF,0.0,RF
422,c-reactive protein,0.0,c-reactive protein
424,RA,0.0,RA
426,SDC-1 antibody,0.0,SDC-1 antibody
427,RAG,0.0,RAG
428,SDC-1(-,0.0,SDC-1(-
430,OX40L,0.0,OX40L
431,Flt3L,0.0,Flt3L
432,vaccinia E5R gene,0.0,vaccinia E5R gene
434,MVAE5R,0.0,MVAE5R
435,OX40hi,0.0,OX40hi
438,OX40hiCCR8hi,0.0,OX40hiCCR8hi
440,tyrosinase,0.0,tyrosinase
448,Macrophage CD5L,0.0,Macrophage CD5L
449,macrophage CD5L protein,0.0,macrophage CD5L protein
451,recombinant CD5L,0.0,recombinant CD5L
454,anti-CD5L mAb,0.0,anti-CD5L mAb
455,CD5L,0.0,CD5L
456,CD5L protein,0.0,CD5L protein
457,Anti-CD5L mAb,0.0,Anti-CD5L mAb
462,G9A,0.0,G9A
463,GLP,0.0,GLP
468,KMT6A,0.0,KMT6A
473,catalase,0.0,catalase
481,HDC,0.0,HDC
275,IgA(+),0.0,IgA(+)
270,NPC1,0.0,NPC1
956,fatty acid-binding protein 5,0.0,fatty acid-binding protein 5
113,Irf1 promoter,0.0,Irf1 promoter
78,small nucleolar RNA host gene 9,0.0,small nucleolar RNA host gene 9
79,peroxisome proliferator-activated receptor,0.0,peroxisome proliferator-activated receptor
82,CCAR2,0.0,CCAR2
87,S100-alarmins,0.0,S100-alarmins
91,S100A9ko,0.0,S100A9ko
96,Natural Killer (NK)-activating ligands,0.0,Natural Killer (NK)-activating ligands
97,MICA/B,0.0,MICA/B
98,ICAM-,0.0,ICAM-
101,mitochondrial pyruvate carrier 1/2,0.0,mitochondrial pyruvate carrier 1/2
102,MPC1/2,0.0,MPC1/2
103,pyruvate carboxylase,0.0,pyruvate carboxylase
104,PC,0.0,PC
110,ZHX2,0.0,ZHX2
114,Irf1,0.0,Irf1
73,synthase,0.0,synthase
116,Human TREM2-R47H,0.0,Human TREM2-R47H
117,Triggering Receptor Expressed on Myeloid Cells 2,0.0,Triggering Receptor Expressed on Myeloid Cells 2
119,human TREM2 gene,0.0,human TREM2 gene
120,human TREM2,0.0,human TREM2
121,BAC,0.0,BAC
122,TREM2-R47H,0.0,TREM2-R47H
123,TREM-like genes,0.0,TREM-like genes
124,TREM2- R47H,0.0,TREM2- R47H
125,BAC-TREM2,0.0,BAC-TREM2
126,R47H,0.0,R47H
131,transposase,0.0,transposase
132,key lineage transcription factor,0.0,key lineage transcription factor
138,chimeric,0.0,chimeric
77,Snhg9,0.0,Snhg9
68,BANF1,0.0,BANF1
269,Niemann Pick C1,0.0,Niemann Pick C1
26,lung immunoglobulin,0.0,lung immunoglobulin
2,KEAP1,0.0,KEAP1
4,anti-CD47,0.0,anti-CD47
5,anti-PD1 antibodies,0.0,anti-PD1 antibodies
8,FimH,0.0,FimH
10,IL-13,0.0,IL-13
11,toll-like receptor 4,0.0,toll-like receptor 4
12,myeloid differentiation factor 2,0.0,myeloid differentiation factor 2
18,scavenger receptor A,0.0,scavenger receptor A
19,SR-A,0.0,SR-A
20,programmed cell death protein (PD)-1,0.0,programmed cell death protein (PD)-1
21,PD-ligand 1,0.0,PD-ligand 1
25,IFN-associated gene,0.0,IFN-associated gene
29,Ldha,0.0,Ldha
66,PKM,0.0,PKM
33,monocyte-derived interleukin-6,0.0,monocyte-derived interleukin-6
37,histone3 lysine27 demethylase,0.0,histone3 lysine27 demethylase
38,Kdm6b,0.0,Kdm6b
40,Mafb,0.0,Mafb
42,Sirpa,0.0,Sirpa
45,mixed lineage leukemia protein-1,0.0,mixed lineage leukemia protein-1
47,ERGs,0.0,ERGs
50,KRAS(G12D) mutation,0.0,KRAS(G12D) mutation
51,KRAS(G12D) mutant protein,0.0,KRAS(G12D) mutant protein
61,glucose transporter 3,0.0,glucose transporter 3
62,GLUT3,0.0,GLUT3
63,SLC2A3,0.0,SLC2A3
64,pyruvate kinase muscle 2,0.0,pyruvate kinase muscle 2
147,Monoacylglycerol lipase,0.0,Monoacylglycerol lipase
148,MAGL,0.0,MAGL
149,MAGL(-/-,0.0,MAGL(-/-
239,nicotinamide phosphoribosyltransferase,0.0,nicotinamide phosphoribosyltransferase
220,PCSPA,0.0,PCSPA
221,PCSPB,0.0,PCSPB
227,DNA methyltransferase 3A,0.0,DNA methyltransferase 3A
228,DNMT3A R882H,0.0,DNMT3A R882H
229,Dnmt3a R878H mutation,0.0,Dnmt3a R878H mutation
230,wild-type Dnmt3a,0.0,wild-type Dnmt3a
231,DNMT3A R882 mutation,0.0,DNMT3A R882 mutation
232,wild-type DNMT3A,0.0,wild-type DNMT3A
233,Cyclins,0.0,Cyclins
234,CDKs,0.0,CDKs
235,CDK,0.0,CDK
237,CDKN1B,0.0,CDKN1B
238,NAMPT,0.0,NAMPT
241,SUMO E1,0.0,SUMO E1
150,MAGL(Hep-/-),0.0,MAGL(Hep-/-)
242,DNR,0.0,DNR
243,CCCTC-binding factor CTCF,0.0,CCCTC-binding factor CTCF
244,SUMO-binding sites,0.0,SUMO-binding sites
245,NFKB2 gene,0.0,NFKB2 gene
247,SUMO,0.0,SUMO
248,NFKB2 promoter,0.0,NFKB2 promoter
252,extracellular regulated protein kinases,0.0,extracellular regulated protein kinases
258,ApoE,0.0,ApoE
259,Toll-like receptor 9,0.0,Toll-like receptor 9
260,TLR9 gene,0.0,TLR9 gene
261,ApoE(-/-,0.0,ApoE(-/-
263,UnaG reporter,0.0,UnaG reporter
267,Myeloid Zinc Finger 1,0.0,Myeloid Zinc Finger 1
217,Zbtb7b,0.0,Zbtb7b
216,ThPOK,0.0,ThPOK
211,CD1c(+),0.0,CD1c(+)
208,lactate dehydrogenase,0.0,lactate dehydrogenase
151,Mye-/-,0.0,Mye-/-
152,interferon receptor antibody,0.0,interferon receptor antibody
153,MAGL(,0.0,MAGL(
154,Mye-/-),0.0,Mye-/-)
155,MAGL(Mye-/-),0.0,MAGL(Mye-/-)
157,IL2,0.0,IL2
160,EZH2 Mutants,0.0,EZH2 Mutants
161,enhancer of zeste homolog 2,0.0,enhancer of zeste homolog 2
167,EZH2H,0.0,EZH2H
170,PRAME,0.0,PRAME
171,leukemia-associated antigens,0.0,leukemia-associated antigens
172,LAAs,0.0,LAAs
174,Basp1,0.0,Basp1
175,Brain abundant membrane attached signal protein 1,0.0,Brain abundant membrane attached signal protein 1
178,glucose transporter type 1,0.0,glucose transporter type 1
184,LKB1,0.0,LKB1
186,LKB1 mutations,0.0,LKB1 mutations
188,SiglecF,0.0,SiglecF
189,Lkb1,0.0,Lkb1
190,Arg1 (+,0.0,Arg1 (+
193,CD11bhi,0.0,CD11bhi
194,CD14hi,0.0,CD14hi
195,C-C motif chemokine receptor,0.0,C-C motif chemokine receptor
199,TGF- type II receptor,0.0,TGF- type II receptor
200,TGF-RII,0.0,TGF-RII
203,SIGLEC1,0.0,SIGLEC1
206,CD4+ T cell,0.0,CD4+ T cell
534,ACTA2,0.0,ACTA2
537,anti-ALDOA,0.0,anti-ALDOA
538,anti-CD68,0.0,anti-CD68
818,CD49d,0.0,CD49d
800,mitochondrial ribosomal proteins,0.0,mitochondrial ribosomal proteins
801,granzymes,0.0,granzymes
802,CR1,0.0,CR1
803,CD35,0.0,CD35
805,type-I IFN,0.0,type-I IFN
807,Mannose Receptor,0.0,Mannose Receptor
808,mannose receptor C-type 1,0.0,mannose receptor C-type 1
809,Mrc1,0.0,Mrc1
810,C-type lectin receptor,0.0,C-type lectin receptor
811,Mrc1(-/-),0.0,Mrc1(-/-)
815,CD52,0.0,CD52
816,LGALS1,0.0,LGALS1
817,CD99,0.0,CD99
819,Galectin-1,0.0,Galectin-1
796,RANK,0.0,RANK
820,SIGLEC10,0.0,SIGLEC10
822,Platelet-derived growth factor C,0.0,Platelet-derived growth factor C
823,PDGFC,0.0,PDGFC
824,PDGF receptor beta,0.0,PDGF receptor beta
825,PDGFs,0.0,PDGFs
834,interferon alpha and gamma,0.0,interferon alpha and gamma
837,Junctional adhesion molecule-A,0.0,Junctional adhesion molecule-A
838,JAM-A,0.0,JAM-A
843,CD4(,0.0,CD4(
847,CD62L,0.0,CD62L
848,CD45RO,0.0,CD45RO
850,selectin,0.0,selectin
852,mitochondrial complex I protein,0.0,mitochondrial complex I protein
797,CTSK,0.0,CTSK
794,SDC-1(-/-),0.0,SDC-1(-/-)
539,anti-CD163,0.0,anti-CD163
768,MAVS,0.0,MAVS
747,p38 prime,0.0,p38 prime
748,MAPK activated protein kinase 2,0.0,MAPK activated protein kinase 2
751,Poly (ADP-ribose) polymerase,0.0,Poly (ADP-ribose) polymerase
752,BRCA,0.0,BRCA
753,Signal transducer and activator of transcription 3,0.0,Signal transducer and activator of transcription 3
755,METTL16,0.0,METTL16
756,m(6)A methyltransferase,0.0,m(6)A methyltransferase
757,branched-chain amino acid (BCAA) transaminase 1,0.0,branched-chain amino acid (BCAA) transaminase 1
759,BCAT2,0.0,BCAT2
760,BCAT1-2,0.0,BCAT1-2
762,ACACA,0.0,ACACA
763,acetyl-CoA carboxylase,0.0,acetyl-CoA carboxylase
767,Pnpt1,0.0,Pnpt1
769,Polyribonucleotide nucleotidyltransferase 1,0.0,Polyribonucleotide nucleotidyltransferase 1
793,RAPTOR,0.0,RAPTOR
770,interleukin-1 beta,0.0,interleukin-1 beta
771,interleukin-18,0.0,interleukin-18
774,mitochondrial antiviral-signaling protein,0.0,mitochondrial antiviral-signaling protein
777,triggering receptor expressed on myeloid cells-1,0.0,triggering receptor expressed on myeloid cells-1
778,"NOD-, LRR- and pyrin domain-containing 3",0.0,"NOD-, LRR- and pyrin domain-containing 3"
785,Syntenin-1,0.0,Syntenin-1
786,syntenin-1,0.0,syntenin-1
787,syndecan-1,0.0,syndecan-1
788,blood syntenin-1,0.0,blood syntenin-1
789,ST SDC-1 transcriptome,0.0,ST SDC-1 transcriptome
790,proinflammatory interferon transcription factors,0.0,proinflammatory interferon transcription factors
791,IL-5R,0.0,IL-5R
792,PDZ1,0.0,PDZ1
853,Ndufs4,0.0,Ndufs4
856,ISR,0.0,ISR
859,RAF,0.0,RAF
935,dynamin,0.0,dynamin
911,FOSL2,0.0,FOSL2
914,Cd274,0.0,Cd274
920,FLT3ITD,0.0,FLT3ITD
921,FLT3 internal tandem duplication,0.0,FLT3 internal tandem duplication
922,Flt3ITD,0.0,Flt3ITD
923,NUP98,0.0,NUP98
924,HOXD13,0.0,HOXD13
925,NHD13,0.0,NHD13
926,Runx1DEL,0.0,Runx1DEL
927,NUP98 fusions,0.0,NUP98 fusions
930,TNF-related apoptosis inducing ligand,0.0,TNF-related apoptosis inducing ligand
931,AD-O51,0.0,AD-O51
932,VEGFA-derived peptide sequences,0.0,VEGFA-derived peptide sequences
937,death,0.0,death
861,PTPN11 mutation,0.0,PTPN11 mutation
938,DR,0.0,DR
939,DRs,0.0,DRs
943,membrane T cell receptor,0.0,membrane T cell receptor
944,Cd79a,0.0,Cd79a
945,Cd79b,0.0,Cd79b
946,interleukin seven receptor,0.0,interleukin seven receptor
947,Il7r,0.0,Il7r
948,macrophages cytokine receptor,0.0,macrophages cytokine receptor
949,Csf1r,0.0,Csf1r
950,monocyte chemokine receptor,0.0,monocyte chemokine receptor
952,high affinity IgE receptor,0.0,high affinity IgE receptor
953,Fcer1g,0.0,Fcer1g
955,FABP5,0.0,FABP5
907,STATs,0.0,STATs
906,Interleukin-34,0.0,Interleukin-34
905,colony-stimulating factor-1,0.0,colony-stimulating factor-1
904,type I single transmembrane protein,0.0,type I single transmembrane protein
863,myeloid trigger receptor-2,0.0,myeloid trigger receptor-2
864,TREM2(+),0.0,TREM2(+)
865,PTN,0.0,PTN
866,ANGPTL,0.0,ANGPTL
867,VISFATIN,0.0,VISFATIN
870,interferon-related genes,0.0,interferon-related genes
877,SPP1(+),0.0,SPP1(+)
879,CD209,0.0,CD209
880,IL7R (+,0.0,IL7R (+
881,pleiotropic growth factor,0.0,pleiotropic growth factor
882,Midkine,0.0,Midkine
883,MDK,0.0,MDK
884,TSKs,0.0,TSKs
886,ApoA4,0.0,ApoA4
887,NAFL,0.0,NAFL
888,2-M-Cxcl9,0.0,2-M-Cxcl9
889,4-M-Cxcl2,0.0,4-M-Cxcl2
890,Wfdc17,0.0,Wfdc17
891,Lgals3,0.0,Lgals3
892,Ctss,0.0,Ctss
893,Fcgr2b,0.0,Fcgr2b
895,Cxcl2,0.0,Cxcl2
896,Elane,0.0,Elane
897,Nr4a1,0.0,Nr4a1
898,NE,0.0,NE
902,Colony-stimulating factor-1 receptor,0.0,Colony-stimulating factor-1 receptor
903,FMS kinase,0.0,FMS kinase
746,phospho-ERK1/2,0.0,phospho-ERK1/2
745,MAPK target gene,0.0,MAPK target gene
742,extracellular-signal-regulated kinase (ERK) 1/2,0.0,extracellular-signal-regulated kinase (ERK) 1/2
610,Kras (G12D),0.0,Kras (G12D)
590,U2AF1,0.0,U2AF1
591,high-eIF4E,0.0,high-eIF4E
592,SF mutations,0.0,SF mutations
594,SF proteins,0.0,SF proteins
595,SFs,0.0,SFs
597,VEGFR 1-3,0.0,VEGFR 1-3
598,FGFR 1-4,0.0,FGFR 1-4
601,KIT,0.0,KIT
602,M2 membrane markers,0.0,M2 membrane markers
605,Oncogenic Kras,0.0,Oncogenic Kras
606,G12D,0.0,G12D
608,KRAS (G12D) mutation,0.0,KRAS (G12D) mutation
609,Kras (G12D) mutant,0.0,Kras (G12D) mutant
611,CD8 (+),0.0,CD8 (+)
635,phenylalanine hydroxylase,0.0,phenylalanine hydroxylase
612,mutant Kras,0.0,mutant Kras
615,receptor activator of nuclear factor-B ligand,0.0,receptor activator of nuclear factor-B ligand
617,RANKL monoclonal antibody,0.0,RANKL monoclonal antibody
619,calreticulin,0.0,calreticulin
620,Calreticulin,0.0,Calreticulin
621,CALR,0.0,CALR
622,mutant (MUT) CALR,0.0,mutant (MUT) CALR
623,CALR MUT MPN,0.0,CALR MUT MPN
625,CD41(+,0.0,CD41(+
626,CALR mutations,0.0,CALR mutations
627,CALR mutant,0.0,CALR mutant
628,BiP chaperone,0.0,BiP chaperone
630,Hydroxyphenylpyruvate Dioxygenase,0.0,Hydroxyphenylpyruvate Dioxygenase
589,SF,0.0,SF
588,splice-factor,0.0,splice-factor
587,eukaryotic translation initiation factor eIF4E,0.0,eukaryotic translation initiation factor eIF4E
585,mitochondrial creatine kinase 1,0.0,mitochondrial creatine kinase 1
540,anti-CD4,0.0,anti-CD4
541,anti-FOXP3 antibodies,0.0,anti-FOXP3 antibodies
542,ALDOA,0.0,ALDOA
545,Liver X Receptors,0.0,Liver X Receptors
546,v-Maf,0.0,v-Maf
547,Avian Musculoaponeurotic Fibrosarcoma Oncogene Homolog B,0.0,Avian Musculoaponeurotic Fibrosarcoma Oncogene Homolog B
550,FPR2,0.0,FPR2
551,G-protein coupled receptor formyl peptide receptor 2,0.0,G-protein coupled receptor formyl peptide receptor 2
552,galectin-9,0.0,galectin-9
554,TIM3,0.0,TIM3
555,anti-TIM3 antibodies,0.0,anti-TIM3 antibodies
557,CD4Th2,0.0,CD4Th2
559,hif1,0.0,hif1
561,PyMT,0.0,PyMT
565,Interleukin-27,0.0,Interleukin-27
566,IL-27,0.0,IL-27
567,IL-27R,0.0,IL-27R
568,G protein coupled receptor,0.0,G protein coupled receptor
570,electron,0.0,electron
574,IDH1 mutant inhibitor,0.0,IDH1 mutant inhibitor
575,IDH1(m)i,0.0,IDH1(m)i
578,TAAs,0.0,TAAs
579,TAA,0.0,TAA
580,TR,0.0,TR
583,Zeb1,0.0,Zeb1
584,MtCK1,0.0,MtCK1
633,ubiquitously transcribed tetratricopeptide repeat on chromosome X,0.0,ubiquitously transcribed tetratricopeptide repeat on chromosome X
636,hydroxyphenylpyruvate dioxygenase,0.0,hydroxyphenylpyruvate dioxygenase
740,checkpoint protein,0.0,checkpoint protein
717,SQLE,0.0,SQLE
699,Cxcl-1,0.0,Cxcl-1
700,TGF-(1),0.0,TGF-(1)
701,Lgals7(-/-),0.0,Lgals7(-/-)
702,LGALS7 mRNA,0.0,LGALS7 mRNA
703,Gal-7 protein,0.0,Gal-7 protein
706,PI-3 kinase gamma,0.0,PI-3 kinase gamma
708,I3E,0.0,I3E
710,nuclear receptor subfamily 4 group A member 2,0.0,nuclear receptor subfamily 4 group A member 2
712,Nr4a2,0.0,Nr4a2
713,Nr4a2+/-,0.0,Nr4a2+/-
714,CX3CR1+,0.0,CX3CR1+
715,Nr4a2fl/flCx3cr1Cre,0.0,Nr4a2fl/flCx3cr1Cre
716,squalene monooxygenase,0.0,squalene monooxygenase
638,Complement receptor C5aR1,0.0,Complement receptor C5aR1
719,anti-CSC antibody,0.0,anti-CSC antibody
721,poly(ADP ribose) polymerase,0.0,poly(ADP ribose) polymerase
722,poly(ADP-ribose) polymerase,0.0,poly(ADP-ribose) polymerase
723,program,0.0,program
724,(PD)-1,0.0,(PD)-1
726,PD-ligand (L)1,0.0,PD-ligand (L)1
729,TIMP)-2,0.0,TIMP)-2
730,PARP-1,0.0,PARP-1
731,TIMP-2,0.0,TIMP-2
732,MMP-2,0.0,MMP-2
735,EWS,0.0,EWS
736,FLI1,0.0,FLI1
737,MHC-I antigen,0.0,MHC-I antigen
698,c-Met,0.0,c-Met
697,Lgals7(-,0.0,Lgals7(-
696,-galactoside-binding protein,0.0,-galactoside-binding protein
695,Gal-7,0.0,Gal-7
639,C5aR1(+,0.0,C5aR1(+
640,antiprogrammed cell death protein-1,0.0,antiprogrammed cell death protein-1
641,C5aR1,0.0,C5aR1
642,C5aR1(+),0.0,C5aR1(+)
644,PTCL-TFH,0.0,PTCL-TFH
646,RHOA,0.0,RHOA
647,IDH2 mutations,0.0,IDH2 mutations
648,TET2 mutations,0.0,TET2 mutations
651,TSN,0.0,TSN
652,Hck,0.0,Hck
654,Egfrviii,0.0,Egfrviii
660,classical and nonclassical MHC molecules,0.0,classical and nonclassical MHC molecules
662,Toll-like receptor 7 and 8,0.0,Toll-like receptor 7 and 8
664,R848,0.0,R848
666,Glycogen Synthase Kinase 3 Beta,0.0,Glycogen Synthase Kinase 3 Beta
667,glycogen synthase kinase 3 beta,0.0,glycogen synthase kinase 3 beta
670,IL-21,0.0,IL-21
672,GSK3B,0.0,GSK3B
673,CD57,0.0,CD57
675,HSPC,0.0,HSPC
676,granulocyte macrophage,0.0,granulocyte macrophage
681,YAP siRNA,0.0,YAP siRNA
682,YAP gene,0.0,YAP gene
684,Jagged1 gene,0.0,Jagged1 gene
687,myeloid membrane proteins,0.0,myeloid membrane proteins
693,Galectin-7,0.0,Galectin-7
694,galectin-7,0.0,galectin-7
1801,Asxl1,0.0,Asxl1
1802,NrasG12D/+,0.0,NrasG12D/+
1803,Asxl1-/-,0.0,Asxl1-/-
2835,Gfi-1,0.0,Gfi-1
2813,colony stimulating factor-1,0.0,colony stimulating factor-1
2815,M2 TAM,0.0,M2 TAM
2816,CSF-1R-siRNA,0.0,CSF-1R-siRNA
2817,M2pep,0.0,M2pep
2818,CSF-1R siRNA,0.0,CSF-1R siRNA
2819,PI3k,0.0,PI3k
2821,Opioid receptor,0.0,Opioid receptor
2822,opioid receptor,0.0,opioid receptor
2824,CEBPA,0.0,CEBPA
2827,CTCF binding sites,0.0,CTCF binding sites
2828,CCNF,0.0,CCNF
2831,albumin,0.0,albumin
2834,myeloid-specific lamin A/C,0.0,myeloid-specific lamin A/C
2836,lamin A/C,0.0,lamin A/C
2810,Yin,0.0,Yin
2837,lamin A,0.0,lamin A
2838,/C,0.0,/C
2840,TGF ligands,0.0,TGF ligands
2841,Ccl3,0.0,Ccl3
2842,Ccl6,0.0,Ccl6
2843,Ccl8,0.0,Ccl8
2844,CCL3/6/8 receptor,0.0,CCL3/6/8 receptor
2847,PD-1f/fLysMcre,0.0,PD-1f/fLysMcre
2848,PD-1f/fCD4cre,0.0,PD-1f/fCD4cre
2849,Pdcd1 gene,0.0,Pdcd1 gene
2850,PD-1f,0.0,PD-1f
2853,Gprc5a,0.0,Gprc5a
2811,Yang 1,0.0,Yang 1
2809,MZF1-uPEP,0.0,MZF1-uPEP
2755,CDK9,0.0,CDK9
2780,PRC,0.0,PRC
2757,HIV LTR,0.0,HIV LTR
2760,"fructose-2,6-biphosphatas 3",0.0,"fructose-2,6-biphosphatas 3"
2761,Pfkfb3 promoter,0.0,Pfkfb3 promoter
2763,TNF- and IL-6,0.0,TNF- and IL-6
2764,TLR-4,0.0,TLR-4
2766,ABCA1,0.0,ABCA1
2767,ABCA1 mutants,0.0,ABCA1 mutants
2768,Tet2,0.0,Tet2
2769,WT ABCA1,0.0,WT ABCA1
2770,IL-3R,0.0,IL-3R
2771,human apolipoprotein A-1 transgene,0.0,human apolipoprotein A-1 transgene
2779,polycomb repressive complex,0.0,polycomb repressive complex
2783,PRC-,0.0,PRC-
2808,PGK1,0.0,PGK1
2785,hematopoietic maintenance factor,0.0,hematopoietic maintenance factor
2786,troponin,0.0,troponin
2788,NR4A Nuclear Receptors,0.0,NR4A Nuclear Receptors
2789,BET protein,0.0,BET protein
2790,NR4A nuclear receptors,0.0,NR4A nuclear receptors
2794,Mediator,0.0,Mediator
2795,Pol 2,0.0,Pol 2
2797,BRAFV600E,0.0,BRAFV600E
2801,NF-,0.0,NF-
2803,YY1,0.0,YY1
2804,uPEP,0.0,uPEP
2805,Dual-luciferase,0.0,Dual-luciferase
2807,phosphoglycerate kinase 1,0.0,phosphoglycerate kinase 1
2854,Gprc5a genes,0.0,Gprc5a genes
2855,Gprc5a-,0.0,Gprc5a-
2856,Il6 -/-),0.0,Il6 -/-)
2925,type I interferons,0.0,type I interferons
2906,Gc,0.0,Gc
2908,laminin,0.0,laminin
2909,laminins,0.0,laminins
2912,oncogenic signal transducer and activator of transcription 3,0.0,oncogenic signal transducer and activator of transcription 3
2915,alkaline phosphatase,0.0,alkaline phosphatase
2917,myeloid suppressor of cytokine signaling 3,0.0,myeloid suppressor of cytokine signaling 3
2918,Ldlr -/-,0.0,Ldlr -/-
2919,SOCS3,0.0,SOCS3
2920,Socs1,0.0,Socs1
2921,Tnfa,0.0,Tnfa
2923,RIG-I-like helicases,0.0,RIG-I-like helicases
2924,RLH,0.0,RLH
2927,p53fl/,0.0,p53fl/
2859,hypoxia-inducible factor,0.0,hypoxia-inducible factor
2928,R172H,0.0,R172H
2929,Ptf1a-Cre,0.0,Ptf1a-Cre
2930,ovalbumin,0.0,ovalbumin
2931,Ifnar1-/-,0.0,Ifnar1-/-
2932,RLH-ligand,0.0,RLH-ligand
2933,Ifnar1,0.0,Ifnar1
2935,LEP,0.0,LEP
2936,"IFN-,",0.0,"IFN-,"
2938,L-asparaginase,0.0,L-asparaginase
2939,Ecotropic Virus Integration site 1 protein homolog,0.0,Ecotropic Virus Integration site 1 protein homolog
2941,Evi1,0.0,Evi1
2942,MF9,0.0,MF9
2943,L-asp,0.0,L-asp
2904,Nestin,0.0,Nestin
2902,tyrosine-kinase receptors,0.0,tyrosine-kinase receptors
2901,cN-II,0.0,cN-II
2900,FLT3 mRNA,0.0,FLT3 mRNA
2860,isocitrate dehydrogenase isoform 1,0.0,isocitrate dehydrogenase isoform 1
2861,mitochondrial isocitrate dehydrogenase isoform 2,0.0,mitochondrial isocitrate dehydrogenase isoform 2
2862,lactate and malate dehydrogenase,0.0,lactate and malate dehydrogenase
2863,wild-type IDH1,0.0,wild-type IDH1
2865,DC1 gene promoter regions,0.0,DC1 gene promoter regions
2866,DC1 genes,0.0,DC1 genes
2868,APP,0.0,APP
2870,human IL-1,0.0,human IL-1
2871,fibrillar A,0.0,fibrillar A
2872,fA,0.0,fA
2873,CD45loCD11b,0.0,CD45loCD11b
2874,CD45hiCD11b,0.0,CD45hiCD11b
